level,power,date
30,394.5,2023-08-10
28,328.8,2023-08-10
26,318.9,2023-08-10
26,316.2,2023-08-10
28,310.9,2023-08-10
25,304.8,2023-08-10
27,303.4,2023-08-10
24,302.6,2023-08-10
27,298.9,2023-08-10
26,296.4,2023-08-10
27,291.1,2023-08-10
26,274.6,2023-08-10
26,264.7,2023-08-10
26,260.9,2023-08-10
27,259.7,2023-08-10
24,254.1,2023-08-10
25,253.9,2023-08-10
27,251.7,2023-08-10
26,249.6,2023-08-10
26,244.4,2023-08-10
24,243.2,2023-08-10
27,240.7,2023-08-10
26,226.3,2023-08-10
23,225.9,2023-08-10
26,225.4,2023-08-10
26,215.6,2023-08-10
26,208.9,2023-08-10
25,208.6,2023-08-10
23,201.5,2023-08-10
22,201.4,2023-08-10
26,200.7,2023-08-10
26,195.9,2023-08-10
23,195.8,2023-08-10
23,187.1,2023-08-10
26,185.5,2023-08-10
21,182.6,2023-08-10
22,179.0,2023-08-10
22,176.7,2023-08-10
20,175.1,2023-08-10
22,173.8,2023-08-10
22,164.7,2023-08-10
22,157.9,2023-08-10
21,155.3,2023-08-10
22,153.9,2023-08-10
20,129.5,2023-08-10
22,127.1,2023-08-10
20,123.7,2023-08-10
22,121.2,2023-08-10
20,113.2,2023-08-10
21,101.4,2023-08-10
20,94.9,2023-08-10
21,94.7,2023-08-10
22,94.6,2023-08-10
18,73.2,2023-08-10
19,71.7,2023-08-10
19,68.9,2023-08-10
20,65.9,2023-08-10
18,64.0,2023-08-10
20,59.3,2023-08-10
18,51.0,2023-08-10
17,47.8,2023-08-10
12,30.4,2023-08-10
14,24.8,2023-08-10
