,level,power,date
0,30,524.7,2023-05-16
1,30,564.2,2023-05-16
2,30,511.8,2023-05-16
3,30,515.1,2023-05-16
4,30,390.2,2023-05-16
5,28,342.6,2023-05-16
6,20,114.9,2023-05-16
7,28,443.3,2023-05-16
8,27,445.2,2023-05-16
9,23,166.1,2023-05-16
10,20,107.9,2023-05-16
11,24,334.0,2023-05-16
12,28,412.4,2023-05-16
13,18,56.8,2023-05-16
14,29,376.8,2023-05-16
15,29,467.8,2023-05-16
16,20,123.5,2023-05-16
17,24,323.8,2023-05-16
18,27,335.5,2023-05-16
19,26,410.2,2023-05-16
20,29,389.5,2023-05-16
21,28,348.5,2023-05-16
22,29,372.7,2023-05-16
23,21,122.1,2023-05-16
24,23,212.9,2023-05-16
25,27,194.6,2023-05-16
26,25,392.1,2023-05-16
27,29,390.6,2023-05-16
28,24,272.2,2023-05-16
29,20,99.2,2023-05-16
30,24,201.2,2023-05-16
31,26,286.9,2023-05-16
32,23,127.0,2023-05-16
33,30,430.6,2023-05-16
34,28,185.4,2023-05-16
35,21,151.0,2023-05-16
36,21,120.1,2023-05-16
37,23,202.2,2023-05-16
38,24,261.9,2023-05-16
39,17,37.0,2023-05-16
40,17,42.6,2023-05-16
41,17,31.6,2023-05-16
42,26,188.5,2023-05-16
43,15,32.6,2023-05-16
44,12,25.3,2023-05-16
45,23,161.7,2023-05-16
46,30,323.2,2023-05-16
47,30,462.6,2023-05-16
48,25,222.0,2023-05-16
49,28,307.4,2023-05-16
