,level,power,date
0,30,627.3,2023-05-08
1,30,595.6,2023-05-08
2,30,596.1,2023-05-08
3,30,597.1,2023-05-08
4,30,435.2,2023-05-08
5,30,560.0,2023-05-08
6,30,523.6,2023-05-08
7,30,482.0,2023-05-08
8,30,432.5,2023-05-08
9,29,500.8,2023-05-08
10,29,453.5,2023-05-08
11,29,425.0,2023-05-08
12,29,383.7,2023-05-08
13,29,382.7,2023-05-08
14,28,370.5,2023-05-08
15,28,318.2,2023-05-08
16,27,377.9,2023-05-08
17,27,359.3,2023-05-08
18,29,468.3,2023-05-08
19,30,409.3,2023-05-08
20,30,499.6,2023-05-08
21,30,481.8,2023-05-08
22,26,276.7,2023-05-08
23,30,562.0,2023-05-08
24,28,439.6,2023-05-08
25,30,452.7,2023-05-08
26,27,282.6,2023-05-08
27,24,277.4,2023-05-08
28,30,634.7,2023-05-08
29,28,368.0,2023-05-08
30,30,348.3,2023-05-08
31,30,427.2,2023-05-08
32,25,221.1,2023-05-08
33,29,362.3,2023-05-08
34,29,353.3,2023-05-08
35,29,415.7,2023-05-08
36,29,340.4,2023-05-08
37,26,269.3,2023-05-08
38,30,474.8,2023-05-08
39,30,466.5,2023-05-08
40,28,319.7,2023-05-08
41,24,297.6,2023-05-08
42,28,299.5,2023-05-08
43,29,317.4,2023-05-08
44,27,339.2,2023-05-08
45,29,367.0,2023-05-08
46,27,204.0,2023-05-08
47,27,298.6,2023-05-08
48,28,303.3,2023-05-08
49,29,293.3,2023-05-08
50,29,347.4,2023-05-08
51,30,429.8,2023-05-08
52,29,387.3,2023-05-08
53,29,319.0,2023-05-08
54,27,295.3,2023-05-08
55,30,408.2,2023-05-08
