,level,power,date
0,30,442.3,2023-05-21
1,30,500.9,2023-05-21
2,30,594.3,2023-05-21
3,29,353.4,2023-05-21
4,29,425.0,2023-05-21
5,30,480.7,2023-05-21
6,28,474.0,2023-05-21
7,27,378.0,2023-05-21
8,30,492.4,2023-05-21
9,27,292.1,2023-05-21
10,27,473.2,2023-05-21
11,28,307.9,2023-05-21
12,28,358.2,2023-05-21
13,28,355.3,2023-05-21
14,27,399.8,2023-05-21
15,29,375.4,2023-05-21
16,24,233.6,2023-05-21
17,28,441.8,2023-05-21
18,27,352.7,2023-05-21
19,27,410.2,2023-05-21
20,29,458.6,2023-05-21
21,28,386.7,2023-05-21
22,23,215.3,2023-05-21
23,29,395.9,2023-05-21
24,23,232.6,2023-05-21
25,27,373.7,2023-05-21
26,27,300.5,2023-05-21
27,27,300.9,2023-05-21
28,29,418.5,2023-05-21
29,28,421.1,2023-05-21
30,27,417.3,2023-05-21
31,26,348.5,2023-05-21
32,21,116.8,2023-05-21
33,28,330.4,2023-05-21
34,25,299.4,2023-05-21
35,26,306.3,2023-05-21
36,28,366.6,2023-05-21
37,26,248.5,2023-05-21
38,27,308.8,2023-05-21
39,27,202.0,2023-05-21
40,24,272.7,2023-05-21
41,29,410.9,2023-05-21
42,26,277.7,2023-05-21
43,28,314.3,2023-05-21
44,25,250.6,2023-05-21
45,27,237.1,2023-05-21
