,level,power,date
0,30,636.0,2023-05-16
1,30,635.7,2023-05-16
2,30,434.2,2023-05-16
3,29,413.9,2023-05-16
4,30,465.3,2023-05-16
5,30,373.4,2023-05-16
6,23,280.9,2023-05-16
7,28,410.5,2023-05-16
8,29,485.1,2023-05-16
9,25,306.7,2023-05-16
10,26,432.4,2023-05-16
11,23,323.9,2023-05-16
12,27,388.9,2023-05-16
13,24,270.3,2023-05-16
14,30,443.9,2023-05-16
15,26,220.2,2023-05-16
16,26,299.6,2023-05-16
17,28,355.7,2023-05-16
18,26,332.8,2023-05-16
19,30,554.1,2023-05-16
20,27,295.0,2023-05-16
21,27,225.9,2023-05-16
22,30,495.4,2023-05-16
23,29,351.1,2023-05-16
24,25,303.6,2023-05-16
25,27,279.7,2023-05-16
26,26,258.0,2023-05-16
27,24,284.8,2023-05-16
28,25,176.7,2023-05-16
29,25,279.5,2023-05-16
