,level,power,date
0,30,604.0,2023-05-16
1,30,513.3,2023-05-16
2,30,589.1,2023-05-16
3,30,561.3,2023-05-16
4,30,621.2,2023-05-16
5,30,596.8,2023-05-16
6,30,568.3,2023-05-16
7,30,554.5,2023-05-16
8,30,480.6,2023-05-16
9,30,476.2,2023-05-16
10,29,473.0,2023-05-16
11,29,418.2,2023-05-16
12,29,410.7,2023-05-16
13,28,361.9,2023-05-16
14,26,375.6,2023-05-16
15,24,292.9,2023-05-16
16,30,534.0,2023-05-16
17,29,438.8,2023-05-16
18,30,506.7,2023-05-16
19,30,548.3,2023-05-16
20,25,343.4,2023-05-16
21,30,438.2,2023-05-16
22,26,253.7,2023-05-16
23,27,444.1,2023-05-16
24,30,553.7,2023-05-16
25,30,462.5,2023-05-16
26,28,316.1,2023-05-16
27,27,390.3,2023-05-16
28,30,435.9,2023-05-16
29,30,596.1,2023-05-16
30,30,637.3,2023-05-16
31,30,466.7,2023-05-16
32,30,511.5,2023-05-16
33,30,530.7,2023-05-16
34,30,530.8,2023-05-16
35,29,377.2,2023-05-16
36,18,73.6,2023-05-16
37,30,464.1,2023-05-16
38,30,697.8,2023-05-16
39,25,319.3,2023-05-16
40,29,377.1,2023-05-16
41,26,255.4,2023-05-16
42,29,484.5,2023-05-16
43,28,293.1,2023-05-16
44,25,270.8,2023-05-16
45,26,351.8,2023-05-16
46,30,513.2,2023-05-16
47,30,512.9,2023-05-16
48,26,360.7,2023-05-16
49,23,246.8,2023-05-16
50,27,347.3,2023-05-16
51,27,293.3,2023-05-16
52,28,336.7,2023-05-16
53,30,317.4,2023-05-16
54,18,59.2,2023-05-16
55,30,747.6,2023-05-16
56,27,263.3,2023-05-16
57,28,365.7,2023-05-16
58,30,550.9,2023-05-16
59,29,376.2,2023-05-16
