,level,power,date
0,30,393.9,2023-05-10
1,30,426.2,2023-05-10
2,29,370.0,2023-05-10
3,29,406.0,2023-05-10
4,25,319.3,2023-05-10
5,28,370.8,2023-05-10
6,27,351.1,2023-05-10
7,27,328.8,2023-05-10
8,27,324.1,2023-05-10
9,27,317.0,2023-05-10
10,26,216.5,2023-05-10
11,29,372.5,2023-05-10
12,30,375.9,2023-05-10
13,27,372.5,2023-05-10
14,27,364.8,2023-05-10
15,30,432.4,2023-05-10
16,29,346.2,2023-05-10
17,28,336.1,2023-05-10
18,28,308.8,2023-05-10
19,27,399.9,2023-05-10
20,27,370.6,2023-05-10
21,30,362.2,2023-05-10
22,25,322.8,2023-05-10
23,22,166.2,2023-05-10
24,26,291.8,2023-05-10
25,27,364.0,2023-05-10
26,28,305.8,2023-05-10
27,25,265.6,2023-05-10
28,27,337.2,2023-05-10
29,27,308.1,2023-05-10
30,22,186.5,2023-05-10
31,28,286.2,2023-05-10
32,28,316.0,2023-05-10
33,26,216.8,2023-05-10
34,27,216.3,2023-05-10
35,25,234.6,2023-05-10
36,28,245.5,2023-05-10
37,27,299.2,2023-05-10
38,29,298.4,2023-05-10
39,26,336.6,2023-05-10
40,26,215.2,2023-05-10
41,24,156.4,2023-05-10
42,29,256.0,2023-05-10
43,27,300.2,2023-05-10
44,26,237.9,2023-05-10
45,29,288.2,2023-05-10
46,29,319.7,2023-05-10
47,27,259.8,2023-05-10
48,27,255.2,2023-05-10
49,29,319.9,2023-05-10
