,level,power,date
0,29,405.7,2023-05-10
1,27,433.5,2023-05-10
2,29,414.2,2023-05-10
3,28,316.5,2023-05-10
4,30,463.5,2023-05-10
5,29,340.3,2023-05-10
6,27,318.6,2023-05-10
7,27,285.4,2023-05-10
8,27,283.0,2023-05-10
9,26,293.3,2023-05-10
10,25,348.5,2023-05-10
11,25,318.4,2023-05-10
12,25,311.5,2023-05-10
13,28,283.1,2023-05-10
14,26,341.3,2023-05-10
15,26,370.7,2023-05-10
16,28,348.3,2023-05-10
17,27,333.2,2023-05-10
18,24,321.9,2023-05-10
19,27,404.6,2023-05-10
20,28,362.8,2023-05-10
21,24,214.1,2023-05-10
22,27,411.1,2023-05-10
23,29,433.0,2023-05-10
24,27,319.1,2023-05-10
25,27,270.5,2023-05-10
26,27,320.4,2023-05-10
27,23,220.7,2023-05-10
28,23,180.7,2023-05-10
29,23,188.6,2023-05-10
30,24,244.5,2023-05-10
31,25,321.3,2023-05-10
32,27,227.2,2023-05-10
33,24,262.0,2023-05-10
34,25,177.0,2023-05-10
35,24,181.9,2023-05-10
36,26,284.6,2023-05-10
37,18,64.9,2023-05-10
38,21,93.0,2023-05-10
39,22,196.9,2023-05-10
40,26,268.7,2023-05-10
41,2,134.4,2023-05-10
42,25,264.4,2023-05-10
43,23,241.0,2023-05-10
44,21,192.7,2023-05-10
45,21,195.8,2023-05-10
46,2,188.8,2023-05-10
47,23,180.4,2023-05-10
48,1,37.4,2023-05-10
49,15,37.0,2023-05-10
50,15,26.7,2023-05-10
51,22,123.4,2023-05-10
52,18,35.8,2023-05-10
53,22,151.2,2023-05-10
54,18,70.5,2023-05-10
55,18,79.6,2023-05-10
56,17,42.5,2023-05-10
57,15,41.3,2023-05-10
58,20,84.6,2023-05-10
59,20,41.0,2023-05-10
60,20,75.4,2023-05-10
61,20,71.8,2023-05-10
62,20,43.7,2023-05-10
63,20,64.9,2023-05-10
