,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,29,422.0,2023-05-22
1,1,1,1,1,1,29,227.6,2023-05-22
2,2,2,2,2,2,28,436.6,2023-05-22
3,3,3,3,3,3,29,355.7,2023-05-22
4,4,4,4,4,4,28,359.6,2023-05-22
5,5,5,5,5,5,28,338.5,2023-05-22
6,6,6,6,6,6,28,325.5,2023-05-22
7,7,7,7,7,7,27,243.1,2023-05-22
8,8,8,8,8,8,27,406.6,2023-05-22
9,9,9,9,9,9,29,412.7,2023-05-22
10,10,10,10,10,10,25,261.8,2023-05-22
11,11,11,11,11,11,25,244.1,2023-05-22
12,12,12,12,12,12,29,337.4,2023-05-22
13,13,13,13,13,13,28,339.9,2023-05-22
14,14,14,14,14,14,24,272.6,2023-05-22
15,15,15,15,15,15,26,299.2,2023-05-22
16,16,16,16,16,16,29,403.9,2023-05-22
17,17,17,17,17,17,28,337.3,2023-05-22
18,18,18,18,18,18,30,423.9,2023-05-22
19,19,19,19,19,19,29,351.2,2023-05-22
20,20,20,20,20,20,29,427.5,2023-05-22
21,21,21,21,21,21,26,299.5,2023-05-22
22,22,22,22,22,22,23,269.5,2023-05-22
23,23,23,23,23,23,29,395.0,2023-05-22
24,24,24,24,24,24,28,398.5,2023-05-22
25,25,25,25,25,25,29,319.5,2023-05-22
26,26,26,26,26,26,29,329.1,2023-05-22
27,27,27,27,27,27,30,381.0,2023-05-22
28,28,28,28,28,28,24,200.0,2023-05-22
29,29,29,29,29,29,29,314.7,2023-05-22
30,30,30,30,30,30,25,355.7,2023-05-22
31,31,31,31,31,31,28,351.3,2023-05-22
32,32,32,32,32,32,28,375.4,2023-05-22
33,33,33,33,33,33,30,375.8,2023-05-22
34,34,34,34,34,34,30,524.9,2023-05-22
35,35,35,35,35,35,30,467.1,2023-05-22
36,36,36,36,36,36,24,292.1,2023-05-22
37,37,37,37,37,37,30,574.3,2023-05-22
38,38,38,38,38,38,28,251.4,2023-05-22
39,39,39,39,39,39,25,256.0,2023-05-22
40,40,40,40,40,40,26,297.2,2023-05-22
41,41,41,41,41,41,28,346.8,2023-05-22
42,42,42,42,42,42,28,286.1,2023-05-22
43,43,43,43,43,43,25,324.5,2023-05-22
44,44,44,44,44,44,24,272.5,2023-05-22
45,45,45,45,45,45,28,373.6,2023-05-22
46,46,46,46,46,46,26,217.7,2023-05-22
47,47,47,47,47,47,27,279.5,2023-05-22
48,48,48,48,48,48,29,309.2,2023-05-22
49,49,49,49,49,49,23,160.3,2023-05-22
50,50,50,50,50,50,22,183.3,2023-05-22
51,51,51,51,51,51,27,155.9,2023-05-22
52,52,52,52,52,52,26,247.9,2023-05-22
53,53,53,53,53,53,23,188.9,2023-05-22
54,54,54,54,54,54,25,169.5,2023-05-22
55,55,55,55,55,55,26,206.2,2023-05-22
56,56,56,56,56,56,21,124.7,2023-05-22
