,level,power,date
0,30,533.1,2023-05-08
1,30,591.1,2023-05-08
2,30,492.6,2023-05-08
3,30,513.0,2023-05-08
4,29,388.3,2023-05-08
5,30,494.2,2023-05-08
6,30,425.1,2023-05-08
7,29,441.6,2023-05-08
8,29,375.7,2023-05-08
9,28,341.3,2023-05-08
10,27,450.2,2023-05-08
11,27,350.0,2023-05-08
12,26,367.9,2023-05-08
13,30,492.7,2023-05-08
14,29,448.8,2023-05-08
15,30,555.6,2023-05-08
16,28,420.9,2023-05-08
17,30,568.6,2023-05-08
18,29,419.6,2023-05-08
19,25,378.7,2023-05-08
20,30,399.7,2023-05-08
21,25,339.7,2023-05-08
22,26,271.2,2023-05-08
23,29,382.5,2023-05-08
24,29,372.0,2023-05-08
25,30,527.1,2023-05-08
26,29,446.9,2023-05-08
27,30,496.9,2023-05-08
28,27,371.8,2023-05-08
29,29,435.7,2023-05-08
30,30,467.0,2023-05-08
31,27,401.5,2023-05-08
32,30,531.0,2023-05-08
33,30,521.8,2023-05-08
34,30,562.3,2023-05-08
35,26,368.6,2023-05-08
36,29,381.9,2023-05-08
37,26,364.8,2023-05-08
38,30,492.5,2023-05-08
39,29,314.8,2023-05-08
40,26,306.4,2023-05-08
41,26,304.4,2023-05-08
42,27,183.3,2023-05-08
43,29,408.9,2023-05-08
44,28,380.2,2023-05-08
45,29,397.7,2023-05-08
46,27,283.3,2023-05-08
47,30,505.1,2023-05-08
48,25,257.3,2023-05-08
49,26,279.4,2023-05-08
50,24,179.7,2023-05-08
51,29,440.6,2023-05-08
52,25,190.5,2023-05-08
53,29,266.2,2023-05-08
54,27,306.5,2023-05-08
55,29,348.5,2023-05-08
56,29,437.3,2023-05-08
57,26,189.7,2023-05-08
58,27,284.5,2023-05-08
59,26,273.3,2023-05-08
60,30,481.9,2023-05-08
61,27,206.4,2023-05-08
62,24,251.0,2023-05-08
63,29,412.3,2023-05-08
64,24,246.8,2023-05-08
