,level,power,date
0,30,434.5,2023-05-16
1,30,542.8,2023-05-16
2,29,395.3,2023-05-16
3,30,537.9,2023-05-16
4,30,593.5,2023-05-16
5,30,510.2,2023-05-16
6,30,417.6,2023-05-16
7,28,321.2,2023-05-16
8,26,401.2,2023-05-16
9,26,326.9,2023-05-16
10,30,569.7,2023-05-16
11,27,354.0,2023-05-16
12,30,541.7,2023-05-16
13,29,361.1,2023-05-16
14,29,431.0,2023-05-16
15,28,414.8,2023-05-16
16,28,414.5,2023-05-16
17,28,295.8,2023-05-16
18,27,332.9,2023-05-16
19,29,433.7,2023-05-16
20,29,364.2,2023-05-16
21,29,410.3,2023-05-16
22,24,202.7,2023-05-16
23,28,375.2,2023-05-16
24,30,473.1,2023-05-16
25,27,418.4,2023-05-16
26,27,286.3,2023-05-16
27,30,332.0,2023-05-16
28,30,350.5,2023-05-16
29,26,303.8,2023-05-16
30,29,266.9,2023-05-16
31,25,312.7,2023-05-16
32,29,424.3,2023-05-16
33,30,387.6,2023-05-16
34,27,344.9,2023-05-16
35,27,285.9,2023-05-16
36,26,332.5,2023-05-16
37,27,376.9,2023-05-16
38,26,283.7,2023-05-16
39,26,323.1,2023-05-16
40,27,231.7,2023-05-16
41,26,301.0,2023-05-16
42,29,342.2,2023-05-16
43,27,376.4,2023-05-16
44,25,156.9,2023-05-16
45,30,436.8,2023-05-16
46,27,280.8,2023-05-16
47,25,323.4,2023-05-16
48,29,461.4,2023-05-16
49,27,367.2,2023-05-16
50,28,339.9,2023-05-16
51,27,318.7,2023-05-16
52,30,401.1,2023-05-16
