,level,power,date
0,29,507.3,2023-05-16
1,30,492.3,2023-05-16
2,30,469.2,2023-05-16
3,30,512.8,2023-05-16
4,30,439.5,2023-05-16
5,30,639.9,2023-05-16
6,26,227.4,2023-05-16
7,27,350.5,2023-05-16
8,29,349.7,2023-05-16
9,25,339.9,2023-05-16
10,27,376.4,2023-05-16
11,27,391.8,2023-05-16
12,29,374.0,2023-05-16
13,27,356.6,2023-05-16
14,27,344.7,2023-05-16
15,30,466.6,2023-05-16
16,25,299.1,2023-05-16
17,26,302.2,2023-05-16
18,28,298.9,2023-05-16
19,29,402.5,2023-05-16
20,27,426.1,2023-05-16
21,26,304.9,2023-05-16
22,27,359.7,2023-05-16
23,23,265.4,2023-05-16
24,27,335.2,2023-05-16
25,26,317.2,2023-05-16
26,29,369.3,2023-05-16
27,25,329.6,2023-05-16
28,26,296.0,2023-05-16
29,27,401.1,2023-05-16
30,25,157.6,2023-05-16
31,27,354.2,2023-05-16
32,28,420.0,2023-05-16
33,26,370.4,2023-05-16
34,27,289.3,2023-05-16
35,25,288.3,2023-05-16
36,24,236.0,2023-05-16
37,25,197.3,2023-05-16
38,26,319.6,2023-05-16
39,27,336.4,2023-05-16
40,26,255.4,2023-05-16
41,28,400.0,2023-05-16
42,28,345.2,2023-05-16
43,25,315.0,2023-05-16
44,28,340.6,2023-05-16
45,24,300.4,2023-05-16
46,27,269.8,2023-05-16
47,26,316.0,2023-05-16
48,27,326.0,2023-05-16
49,28,352.5,2023-05-16
50,29,328.4,2023-05-16
51,24,141.8,2023-05-16
52,26,292.3,2023-05-16
53,26,197.7,2023-05-16
54,22,173.0,2023-05-16
55,28,355.6,2023-05-16
56,22,161.9,2023-05-16
57,27,259.4,2023-05-16
58,23,225.3,2023-05-16
59,24,259.7,2023-05-16
60,25,350.2,2023-05-16
61,23,259.2,2023-05-16
62,27,357.8,2023-05-16
63,26,241.7,2023-05-16
