,level,power,date
0,30,578.2,2023-05-08
1,30,658.5,2023-05-08
2,30,610.1,2023-05-08
3,30,778.6,2023-05-08
4,30,707.2,2023-05-08
5,30,683.1,2023-05-08
6,30,655.6,2023-05-08
7,30,603.3,2023-05-08
8,30,599.4,2023-05-08
9,30,589.9,2023-05-08
10,30,584.8,2023-05-08
11,30,566.3,2023-05-08
12,30,532.8,2023-05-08
13,30,492.6,2023-05-08
14,28,464.8,2023-05-08
15,30,717.6,2023-05-08
16,29,437.0,2023-05-08
17,30,509.3,2023-05-08
18,30,492.4,2023-05-08
19,30,437.9,2023-05-08
20,30,532.4,2023-05-08
21,30,636.3,2023-05-08
22,29,496.0,2023-05-08
23,29,397.8,2023-05-08
24,30,524.5,2023-05-08
25,30,420.0,2023-05-08
26,30,513.0,2023-05-08
27,27,415.4,2023-05-08
28,27,267.0,2023-05-08
29,30,510.1,2023-05-08
30,30,494.4,2023-05-08
31,30,598.8,2023-05-08
32,29,374.8,2023-05-08
33,25,305.0,2023-05-08
34,29,478.3,2023-05-08
35,30,427.6,2023-05-08
36,28,318.1,2023-05-08
37,30,455.1,2023-05-08
38,27,342.4,2023-05-08
39,29,411.8,2023-05-08
40,29,326.2,2023-05-08
41,29,365.4,2023-05-08
42,30,451.3,2023-05-08
43,30,530.7,2023-05-08
44,30,477.5,2023-05-08
45,30,555.7,2023-05-08
46,30,489.2,2023-05-08
47,30,846.1,2023-05-08
