,level,power,date
0,29,374.9,2023-05-16
1,30,418.1,2023-05-16
2,28,359.8,2023-05-16
3,30,413.9,2023-05-16
4,28,323.0,2023-05-16
5,30,420.2,2023-05-16
6,30,411.6,2023-05-16
7,30,408.4,2023-05-16
8,25,200.5,2023-05-16
9,21,121.5,2023-05-16
10,24,260.7,2023-05-16
11,27,301.2,2023-05-16
12,25,326.0,2023-05-16
13,23,291.8,2023-05-16
14,26,335.9,2023-05-16
15,23,158.5,2023-05-16
16,30,502.3,2023-05-16
17,24,236.7,2023-05-16
18,26,303.2,2023-05-16
19,25,259.6,2023-05-16
20,26,294.1,2023-05-16
21,27,320.7,2023-05-16
22,26,203.2,2023-05-16
23,26,308.7,2023-05-16
24,27,310.6,2023-05-16
25,25,256.6,2023-05-16
26,24,161.4,2023-05-16
27,25,200.9,2023-05-16
28,25,275.9,2023-05-16
29,28,209.5,2023-05-16
30,28,216.6,2023-05-16
31,27,290.3,2023-05-16
32,19,70.9,2023-05-16
33,27,208.6,2023-05-16
34,27,265.1,2023-05-16
35,24,164.9,2023-05-16
36,26,291.4,2023-05-16
37,27,304.4,2023-05-16
38,25,193.5,2023-05-16
39,24,277.4,2023-05-16
40,21,131.7,2023-05-16
41,24,267.2,2023-05-16
42,27,223.0,2023-05-16
43,22,208.8,2023-05-16
