,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,30,731.6,2023-05-22
1,1,1,1,1,30,575.3,2023-05-22
2,2,2,2,2,30,592.2,2023-05-22
3,3,3,3,3,30,590.3,2023-05-22
4,4,4,4,4,30,653.8,2023-05-22
5,5,5,5,5,30,652.1,2023-05-22
6,6,6,6,6,30,612.2,2023-05-22
7,7,7,7,7,30,603.8,2023-05-22
8,8,8,8,8,30,593.1,2023-05-22
9,9,9,9,9,30,571.3,2023-05-22
10,10,10,10,10,29,375.1,2023-05-22
11,11,11,11,11,29,354.4,2023-05-22
12,12,12,12,12,29,278.9,2023-05-22
13,13,13,13,13,30,598.7,2023-05-22
14,14,14,14,14,30,421.3,2023-05-22
15,15,15,15,15,30,601.9,2023-05-22
16,16,16,16,16,21,85.6,2023-05-22
17,17,17,17,17,30,583.4,2023-05-22
18,18,18,18,18,30,618.7,2023-05-22
19,19,19,19,19,30,629.3,2023-05-22
20,20,20,20,20,28,346.6,2023-05-22
21,21,21,21,21,29,361.3,2023-05-22
22,22,22,22,22,30,422.3,2023-05-22
23,23,23,23,23,30,408.1,2023-05-22
24,24,24,24,24,21,117.8,2023-05-22
25,25,25,25,25,28,373.1,2023-05-22
26,26,26,26,26,30,586.0,2023-05-22
27,27,27,27,27,30,685.9,2023-05-22
28,28,28,28,28,30,511.6,2023-05-22
29,29,29,29,29,30,384.4,2023-05-22
30,30,30,30,30,30,358.8,2023-05-22
31,31,31,31,31,29,289.6,2023-05-22
32,32,32,32,32,29,305.1,2023-05-22
33,33,33,33,33,29,391.0,2023-05-22
34,34,34,34,34,30,425.2,2023-05-22
35,35,35,35,35,30,403.3,2023-05-22
36,36,36,36,36,30,531.4,2023-05-22
37,37,37,37,37,30,490.1,2023-05-22
38,38,38,38,38,29,373.6,2023-05-22
39,39,39,39,39,30,612.2,2023-05-22
40,40,40,40,40,30,592.2,2023-05-22
41,41,41,41,41,30,483.1,2023-05-22
42,42,42,42,42,27,276.1,2023-05-22
43,43,43,43,43,21,118.6,2023-05-22
44,44,44,44,44,30,376.0,2023-05-22
45,45,45,45,45,30,386.5,2023-05-22
46,46,46,46,46,20,91.3,2023-05-22
47,47,47,47,47,28,386.8,2023-05-22
48,48,48,48,48,21,111.2,2023-05-22
49,49,49,49,49,20,70.3,2023-05-22
50,50,50,50,50,30,382.2,2023-05-22
51,51,51,51,51,29,402.9,2023-05-22
52,52,52,52,52,30,593.9,2023-05-22
53,53,53,53,53,21,131.8,2023-05-22
54,54,54,54,54,28,365.0,2023-05-22
55,55,55,55,55,30,469.0,2023-05-22
56,56,56,56,56,29,359.9,2023-05-22
57,57,57,57,57,27,226.7,2023-05-22
58,58,58,58,58,28,189.7,2023-05-22
59,59,59,59,59,29,213.9,2023-05-22
60,60,60,60,60,30,537.9,2023-05-22
61,61,61,61,61,30,473.0,2023-05-22
62,62,62,62,62,26,341.5,2023-05-22
63,63,63,63,63,29,298.0,2023-05-22
64,64,64,64,64,28,226.8,2023-05-22
65,65,65,65,65,30,821.3,2023-05-22
