,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,30,508.7,2023-05-21
1,1,1,1,1,1,1,30,723.7,2023-05-21
2,2,2,2,2,2,2,30,592.8,2023-05-21
3,3,3,3,3,3,3,29,538.0,2023-05-21
4,4,4,4,4,4,4,30,513.4,2023-05-21
5,5,5,5,5,5,5,30,473.2,2023-05-21
6,6,6,6,6,6,6,30,445.8,2023-05-21
7,7,7,7,7,7,7,30,523.8,2023-05-21
8,8,8,8,8,8,8,30,606.9,2023-05-21
9,9,9,9,9,9,9,30,450.2,2023-05-21
10,10,10,10,10,10,10,26,390.8,2023-05-21
11,11,11,11,11,11,11,30,527.2,2023-05-21
12,12,12,12,12,12,12,21,111.4,2023-05-21
13,13,13,13,13,13,13,30,553.1,2023-05-21
14,14,14,14,14,14,14,29,467.3,2023-05-21
15,15,15,15,15,15,15,30,555.7,2023-05-21
16,16,16,16,16,16,16,30,522.0,2023-05-21
17,17,17,17,17,17,17,26,252.2,2023-05-21
18,18,18,18,18,18,18,30,506.0,2023-05-21
19,19,19,19,19,19,19,30,531.9,2023-05-21
20,20,20,20,20,20,20,30,581.6,2023-05-21
21,21,21,21,21,21,21,30,512.2,2023-05-21
22,22,22,22,22,22,22,30,621.3,2023-05-21
23,23,23,23,23,23,23,30,474.5,2023-05-21
24,24,24,24,24,24,24,30,470.7,2023-05-21
25,25,25,25,25,25,25,28,445.6,2023-05-21
26,26,26,26,26,26,26,30,510.7,2023-05-21
27,27,27,27,27,27,27,30,615.0,2023-05-21
28,28,28,28,28,28,28,29,489.2,2023-05-21
29,29,29,29,29,29,29,30,490.2,2023-05-21
30,30,30,30,30,30,30,30,651.0,2023-05-21
31,31,31,31,31,31,31,30,546.3,2023-05-21
32,32,32,32,32,32,32,30,619.5,2023-05-21
33,33,33,33,33,33,33,30,415.2,2023-05-21
34,34,34,34,34,34,34,29,408.0,2023-05-21
35,35,35,35,35,35,35,25,298.7,2023-05-21
36,36,36,36,36,36,36,27,444.6,2023-05-21
37,37,37,37,37,37,37,28,373.0,2023-05-21
38,38,38,38,38,38,38,29,321.6,2023-05-21
39,39,39,39,39,39,39,30,356.0,2023-05-21
40,40,40,40,40,40,40,29,357.7,2023-05-21
41,41,41,41,41,41,41,29,385.4,2023-05-21
42,42,42,42,42,42,42,18,46.8,2023-05-21
43,43,43,43,43,43,43,15,34.2,2023-05-21
44,44,44,44,44,44,44,30,294.2,2023-05-21
45,45,45,45,45,45,45,30,572.1,2023-05-21
46,46,46,46,46,46,46,29,370.1,2023-05-21
47,47,47,47,47,47,47,30,424.2,2023-05-21
48,48,48,48,48,48,48,29,368.9,2023-05-21
49,49,49,49,49,49,49,30,519.6,2023-05-21
