,level,power,date
0,30,654.5,2023-05-24
1,30,571.1,2023-05-24
2,30,604.7,2023-05-24
3,30,546.9,2023-05-24
4,30,509.4,2023-05-24
5,30,576.6,2023-05-24
6,30,558.3,2023-05-24
7,30,598.3,2023-05-24
8,30,389.9,2023-05-24
9,27,227.7,2023-05-24
10,30,625.3,2023-05-24
11,30,615.0,2023-05-24
12,30,818.9,2023-05-24
13,29,399.7,2023-05-24
14,30,502.7,2023-05-24
15,30,731.7,2023-05-24
16,30,645.3,2023-05-24
17,30,545.3,2023-05-24
18,30,602.8,2023-05-24
19,26,252.6,2023-05-24
20,30,641.2,2023-05-24
21,30,620.0,2023-05-24
22,30,571.7,2023-05-24
23,30,570.3,2023-05-24
24,30,552.7,2023-05-24
25,30,579.8,2023-05-24
26,30,538.2,2023-05-24
27,30,598.6,2023-05-24
28,28,278.2,2023-05-24
29,30,560.1,2023-05-24
30,30,692.0,2023-05-24
31,27,345.1,2023-05-24
32,30,527.6,2023-05-24
33,30,704.8,2023-05-24
34,30,405.8,2023-05-24
35,30,515.1,2023-05-24
36,30,640.1,2023-05-24
37,30,594.5,2023-05-24
38,30,608.2,2023-05-24
39,28,421.0,2023-05-24
40,30,437.8,2023-05-24
41,27,241.3,2023-05-24
42,30,555.6,2023-05-24
43,30,522.7,2023-05-24
44,30,632.1,2023-05-24
45,30,581.2,2023-05-24
46,30,469.0,2023-05-24
47,27,216.1,2023-05-24
48,26,341.6,2023-05-24
49,28,303.7,2023-05-24
50,30,467.8,2023-05-24
51,28,341.4,2023-05-24
52,29,387.0,2023-05-24
53,29,366.9,2023-05-24
54,25,222.1,2023-05-24
55,27,280.8,2023-05-24
56,27,186.1,2023-05-24
57,28,330.5,2023-05-24
58,30,353.2,2023-05-24
59,27,392.6,2023-05-24
60,30,688.7,2023-05-24
61,24,159.2,2023-05-24
62,25,204.9,2023-05-24
63,29,339.1,2023-05-24
64,29,334.7,2023-05-24
65,23,134.3,2023-05-24
66,25,167.1,2023-05-24
