,level,power,date
0,30,689.8,2023-05-10
1,30,665.8,2023-05-10
2,30,754.7,2023-05-10
3,30,788.6,2023-05-10
4,30,688.4,2023-05-10
5,30,555.6,2023-05-10
6,30,542.4,2023-05-10
7,30,517.6,2023-05-10
8,30,517.4,2023-05-10
9,30,514.1,2023-05-10
10,30,483.3,2023-05-10
11,26,248.9,2023-05-10
12,30,640.4,2023-05-10
13,30,563.6,2023-05-10
14,30,520.4,2023-05-10
15,30,512.5,2023-05-10
16,30,624.1,2023-05-10
17,30,548.0,2023-05-10
18,30,525.7,2023-05-10
19,30,529.2,2023-05-10
20,30,665.5,2023-05-10
21,30,536.7,2023-05-10
22,30,626.6,2023-05-10
23,30,479.2,2023-05-10
24,27,456.6,2023-05-10
25,30,682.9,2023-05-10
26,30,551.5,2023-05-10
27,30,583.5,2023-05-10
28,30,642.7,2023-05-10
29,30,514.9,2023-05-10
30,30,569.2,2023-05-10
31,30,500.6,2023-05-10
32,30,732.6,2023-05-10
33,28,318.9,2023-05-10
34,28,261.0,2023-05-10
35,30,451.3,2023-05-10
36,30,564.3,2023-05-10
37,30,422.2,2023-05-10
38,30,501.7,2023-05-10
39,29,454.0,2023-05-10
40,30,583.4,2023-05-10
41,30,581.4,2023-05-10
42,29,431.2,2023-05-10
43,30,529.3,2023-05-10
44,29,366.2,2023-05-10
45,29,288.5,2023-05-10
46,30,514.4,2023-05-10
47,30,409.4,2023-05-10
48,29,365.2,2023-05-10
49,30,490.0,2023-05-10
50,30,609.6,2023-05-10
51,28,365.7,2023-05-10
52,26,283.9,2023-05-10
53,26,257.2,2023-05-10
54,29,460.6,2023-05-10
55,28,400.4,2023-05-10
56,30,545.2,2023-05-10
57,29,402.6,2023-05-10
58,30,570.7,2023-05-10
59,30,449.4,2023-05-10
60,30,514.2,2023-05-10
61,30,609.2,2023-05-10
62,30,435.1,2023-05-10
63,29,335.8,2023-05-10
64,27,375.9,2023-05-10
65,29,444.1,2023-05-10
66,30,560.3,2023-05-10
67,27,402.6,2023-05-10
68,28,300.1,2023-05-10
69,30,351.2,2023-05-10
