,level,power,date
0,30,511.6,2023-05-02
1,30,687.7,2023-05-02
2,30,540.5,2023-05-02
3,30,689.0,2023-05-02
4,30,582.4,2023-05-02
5,30,711.4,2023-05-02
6,30,710.9,2023-05-02
7,30,690.9,2023-05-02
8,30,651.5,2023-05-02
9,30,581.8,2023-05-02
10,30,549.3,2023-05-02
11,30,541.9,2023-05-02
12,30,539.5,2023-05-02
13,7,46.4,2023-05-02
14,30,610.1,2023-05-02
15,30,556.3,2023-05-02
16,30,660.3,2023-05-02
17,30,556.6,2023-05-02
18,30,444.7,2023-05-02
19,30,489.0,2023-05-02
20,30,698.8,2023-05-02
21,30,559.7,2023-05-02
22,30,627.8,2023-05-02
23,30,603.0,2023-05-02
24,30,481.6,2023-05-02
25,30,698.9,2023-05-02
26,30,494.9,2023-05-02
27,30,612.8,2023-05-02
28,30,535.3,2023-05-02
29,30,691.9,2023-05-02
30,30,583.7,2023-05-02
31,30,554.6,2023-05-02
32,30,573.2,2023-05-02
33,29,386.7,2023-05-02
34,29,457.3,2023-05-02
35,30,616.8,2023-05-02
36,29,376.8,2023-05-02
37,30,644.8,2023-05-02
38,30,586.9,2023-05-02
39,30,559.4,2023-05-02
40,30,427.2,2023-05-02
41,30,538.9,2023-05-02
42,30,411.8,2023-05-02
43,30,486.0,2023-05-02
44,30,601.4,2023-05-02
45,30,601.0,2023-05-02
46,30,440.0,2023-05-02
47,30,669.5,2023-05-02
48,28,317.5,2023-05-02
49,30,473.4,2023-05-02
50,28,350.9,2023-05-02
51,30,558.1,2023-05-02
52,29,412.0,2023-05-02
53,29,379.9,2023-05-02
54,30,643.1,2023-05-02
55,30,575.2,2023-05-02
56,28,326.8,2023-05-02
57,30,720.0,2023-05-02
58,30,706.9,2023-05-02
59,29,286.7,2023-05-02
60,29,305.7,2023-05-02
61,26,340.6,2023-05-02
62,30,550.8,2023-05-02
63,29,337.3,2023-05-02
64,30,624.5,2023-05-02
65,30,499.9,2023-05-02
66,30,469.2,2023-05-02
