Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S2,かるだの,30000,True,S4,毘沙門天,29500
S13,孤軍奮闘,34400,True,S27,戦国の花,32200
S19,絆2,34479,True,S25,天上天下,32200
S10,威風堂々,32200,True,S9,傾奇者,31700
S3,姫桜,32200,True,S1,sakura,34400
S5,奇兵隊,36600,True,S7,安芸諸国連合,32200
S27,戦国の花,32200,False,S13,孤軍奮闘,34400
S1,sakura,34400,False,S3,姫桜,32200
S7,安芸諸国連合,32200,False,S5,奇兵隊,36600
S4,涼風一陣,36600,True,S8,おつかべ同盟,36521
S8,おつかべ同盟,36521,False,S4,涼風一陣,36600
S6,鬼ヶ島,30000,True,S23,神乃一族,29500
S25,天上天下,32200,False,S19,絆2,34479
S11,しす派,34400,True,S43,殺罰,31700
S17,赤兎馬,30000,True,S15,一網打尽,29500
S33,九州探題,32200,True,S37,疾風迅雷,31700
S9,傾奇者,31700,False,S10,威風堂々,32200
S15,朧桜,29500,False,S50,玉砕,29700
S3,紅蓮の刃,29500,False,S23,上杉家,29900
S13,ピノ連合,29500,False,S9,傾奇者皇,29500
S7,合肥,29500,True,S31,ゼロ魔,28500
S43,殺罰,31700,False,S11,しす派,34400
S1,風の如く,29500,True,S13,念仏喫茶,28700
S9,傾奇者皇,29500,True,S13,ピノ連合,29500
S37,疾風迅雷,31700,False,S33,九州探題,32200
S23,神乃一族,29500,False,S6,鬼ヶ島,30000
S9,月下翼松,27300,False,S1,ショッカー,27000
S15,一網打尽,29500,False,S17,赤兎馬,30000
S21,幸運の大桜,29500,True,S39,武田騎馬隊,28500
S4,毘沙門天,29500,False,S2,かるだの,30000
S29,閻魔,31700,False,S15,雅,31200
S7,天下人,27300,True,S27,遊楽庵,27058
S2,エゴイスト,26800,True,S3,神算鬼謀,26006
S46,紅龍,31200,True,S7,鸞翔鳳集,30400
S31,金色の皇翼,26800,True,S8,羅針盤,26500
S15,雅,31200,True,S29,閻魔,31700
S2,洒々落々,31200,True,S10,千本桜零鬼,31200
S35,光風霽月,31190,False,S35,暁,31200
S25,漢隊,29000,False,S41,天下無双,29200
S35,暁,31200,True,S35,光風霽月,31190
S21,新日薙帝國,31200,False,S42,さつまいも,30700
S29,韋駄天,31200,True,S17,TITANS,30200
S10,武装戦線,29000,True,S8,鎌倉幕府,28500
S23,鬼神,29000,False,S45,鳳仙花,29200
S17,RAVENS,24542,False,S10,武田一族,24300
S10,千本桜零鬼,31200,False,S2,洒々落々,31200
S15,天真爛漫,26810,True,S37,ヒゲガール,26000
