Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S2,かるだの,32200,False,S19,絆2,32279
S13,孤軍奮闘,32200,True,S29,閻魔,31700
S19,絆2,32279,True,S2,かるだの,32200
S10,威風堂々,32200,False,S11,しす派,32200
S3,姫桜,30000,True,S40,桜花爛漫,30200
S5,奇兵隊,34400,True,S46,紅龍,31200
S27,戦国の花,30000,True,S29,韋駄天,31200
S1,sakura,32200,True,S7,合肥,31700
S7,安芸諸国連合,30000,True,S21,幸運の大桜,29500
S4,涼風一陣,34400,True,S41,天下無双,31400
S8,おつかべ同盟,34321,True,S43,殺罰,31700
S6,鬼ヶ島,30000,True,S44,金吾丸,30400
S25,天上天下,30000,True,S1,風の如く,29500
S11,しす派,32200,True,S10,威風堂々,32200
S17,赤兎馬,30000,True,S50,玉砕,29700
S33,九州探題,30000,True,S3,紅蓮の刃,29500
S9,傾奇者,31700,True,S37,疾風迅雷,31700
S15,朧桜,29500,False,S23,神乃一族,29500
S3,紅蓮の刃,29500,False,S33,九州探題,30000
S13,ピノ連合,29500,False,S47,怒髪天,29900
S7,合肥,31700,False,S1,sakura,32200
S43,殺罰,31700,False,S8,おつかべ同盟,34321
S1,風の如く,29500,False,S25,天上天下,30000
S9,傾奇者皇,27300,True,S9,魔の巣,27500
S37,疾風迅雷,31700,False,S9,傾奇者,31700
S23,神乃一族,29500,True,S15,朧桜,29500
S9,月下翼松,27300,False,S15,天下一品,27500
S15,一網打尽,29500,False,S4,毘沙門天,29500
S21,幸運の大桜,29500,False,S7,安芸諸国連合,30000
S4,毘沙門天,29500,True,S15,一網打尽,29500
S29,閻魔,31700,False,S13,孤軍奮闘,32200
S7,天下人,27300,True,S19,鬼島津,27700
S2,エゴイスト,26800,True,S41,下克上,26500
S46,紅龍,31200,False,S5,奇兵隊,34400
S31,金色の皇翼,26800,True,S10,死兆星,27000
S15,雅,31200,True,S45,ハム一族,30200
S2,洒々落々,29000,True,S31,ゼロ魔,28500
S35,光風霽月,31190,True,S37,威風凛々,30700
S25,漢隊,26800,True,S6,黄昏の旅団,26500
S35,暁,31200,True,S8,鎌倉幕府,30700
S21,新日薙帝國,29000,True,S15,天真爛漫,29010
S29,韋駄天,31200,False,S27,戦国の花,30000
S10,武装戦線,29000,False,S10,千本桜零鬼,29000
S23,鬼神,29000,False,S39,武田騎馬隊,28500
S17,RAVENS,26742,False,S25,風神雷神,26500
S10,千本桜零鬼,29000,True,S10,武装戦線,29000
S15,天真爛漫,29010,False,S21,新日薙帝國,29000
S8,大日本帝國,29000,False,S11,【沙羅双樹】,28500
S35,太郎丸,30700,True,S39,鬼斬り,30126
S3,Rena軍,24100,False,S1,すき焼き同盟,23300
S31,ゼロ魔,28500,False,S2,洒々落々,29000
S5,源氏一族2部,28500,False,S5,たけのこの里,28000
S29,百花繚乱,26300,True,S19,玄武,26500
S17,極楽浄土,28500,True,S25,倭寇,27700
S42,さつまいも,30700,True,S17,TITANS,30200
S31,愛一,28500,False,S7,歌舞伎衆,27700
S33,徳川光圀,28500,False,S45,鳳仙花,29200
S27,酔いどれ屋w,28500,True,S23,月面歩行,28000
S8,鎌倉幕府,30700,False,S35,暁,31200
S9,武装農民,28500,True,S1,巨砲爆裂,27700
S11,【沙羅双樹】,28500,True,S8,大日本帝國,29000
S37,威風凛々,30700,False,S35,光風霽月,31190
S29,アナハイム,28500,False,S2,新時代,28700
S39,武田騎馬隊,28500,True,S23,鬼神,29000
S6,化楽天,25800,False,S43,花魁道中,25800
S21,花火百景,25800,True,S25,桜花乱舞,25800
S45,ハム一族,30200,False,S15,雅,31200
S25,桜花乱舞,25800,False,S21,花火百景,25800
S2,天下蒼生,25800,False,S41,極楽桜花,25300
S23,月面歩行,28000,False,S27,酔いどれ屋w,28500
S10,一人旅,28000,True,S40,瑞巌寺,28000
S8,和気藹々,25800,True,S35,パイパニック,25435
S17,TITANS,30200,False,S42,さつまいも,30700
