Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S2,かるだの,28900,False,S13,孤軍奮闘,30000
S13,孤軍奮闘,31100,True,S2,かるだの,30000
S19,絆2,31100,True,S10,威風堂々,30000
S10,威風堂々,28900,False,S19,絆2,30000
S3,姫桜,28900,False,S5,奇兵隊,30000
S5,奇兵隊,31100,True,S3,姫桜,30000
S27,戦国の花,28900,False,S1,sakura,30000
S1,sakura,31100,True,S27,戦国の花,30000
S7,安芸諸国連合,28900,False,S4,涼風一陣,30000
S4,涼風一陣,31100,True,S7,安芸諸国連合,30000
S8,おつかべ同盟,31100,True,S6,鬼ヶ島,30000
S6,鬼ヶ島,28900,False,S8,おつかべ同盟,30000
S25,天上天下,28900,False,S11,しす派,30000
S11,しす派,31100,True,S25,天上天下,30000
S17,赤兎馬,31100,True,S33,九州探題,30000
S33,九州探題,28900,False,S17,赤兎馬,30000
S9,傾奇者,30600,True,S15,朧桜,29500
S15,朧桜,28400,False,S9,傾奇者,29500
S3,紅蓮の刃,28400,False,S13,ピノ連合,29500
S13,ピノ連合,30600,True,S3,紅蓮の刃,29500
S7,合肥,28400,False,S43,殺罰,29500
S43,殺罰,30600,True,S7,合肥,29500
S1,風の如く,28400,False,S9,傾奇者皇,29500
S9,傾奇者皇,30600,True,S1,風の如く,29500
S37,疾風迅雷,28400,False,S23,神乃一族,29500
S23,神乃一族,30600,True,S37,疾風迅雷,29500
S9,月下翼松,28400,False,S15,一網打尽,29500
S15,一網打尽,30600,True,S9,月下翼松,29500
S21,幸運の大桜,28400,False,S4,毘沙門天,29500
S4,毘沙門天,30600,True,S21,幸運の大桜,29500
S29,閻魔,30600,True,S7,天下人,29500
S7,天下人,28400,False,S29,閻魔,29500
S2,エゴイスト,27900,False,S46,紅龍,29000
S46,紅龍,30100,True,S2,エゴイスト,29000
S31,金色の皇翼,27900,False,S15,雅,29000
S15,雅,30100,True,S31,金色の皇翼,29000
S2,洒々落々,30100,True,S35,光風霽月,29000
S35,光風霽月,27900,False,S2,洒々落々,29000
S25,漢隊,27900,False,S35,暁,29000
S35,暁,30100,True,S25,漢隊,29000
S21,新日薙帝國,27900,False,S29,韋駄天,29000
S29,韋駄天,30100,True,S21,新日薙帝國,29000
S10,武装戦線,27900,False,S23,鬼神,29000
