Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
S2,かるだの,30000,True,S45,聖帝銃士隊,29700
S13,孤軍奮闘,30000,True,S13,ピノ連合,29500
S19,絆2,32200,True,S23,神乃一族,31700
S10,威風堂々,30000,True,S17,TITANS,30200
S3,姫桜,30000,True,S9,傾奇者皇,29500
S5,奇兵隊,32200,True,S43,殺罰,31700
S27,戦国の花,27800,True,S43,花魁道中,28000
S1,sakura,32200,False,S8,おつかべ同盟,32200
S7,安芸諸国連合,30000,False,S9,傾奇者,29500
S4,涼風一陣,32200,True,S15,一網打尽,31700
S8,おつかべ同盟,32200,True,S1,sakura,32200
S6,鬼ヶ島,27800,True,S25,桜花乱舞,28000
S25,天上天下,30000,True,S33,九州探題,30000
S11,しす派,30000,True,S40,桜花爛漫,30200
S17,赤兎馬,30000,True,S4,毘沙門天,29500
S33,九州探題,30000,False,S25,天上天下,30000
S9,傾奇者,29500,True,S7,安芸諸国連合,30000
S15,朧桜,29500,True,S31,金色の皇翼,29000
S3,紅蓮の刃,29500,False,S21,幸運の大桜,29500
S13,ピノ連合,29500,False,S13,孤軍奮闘,30000
S7,合肥,29500,True,S21,新日薙帝國,29000
S43,殺罰,31700,False,S5,奇兵隊,32200
S1,風の如く,29500,False,S37,疾風迅雷,29500
S9,傾奇者皇,29500,False,S3,姫桜,30000
S37,疾風迅雷,29500,True,S1,風の如く,29500
S23,神乃一族,31700,False,S19,絆2,32200
S9,月下翼松,29500,False,S29,閻魔,29500
S15,一網打尽,31700,False,S4,涼風一陣,32200
S21,幸運の大桜,29500,True,S3,紅蓮の刃,29500
S4,毘沙門天,29500,False,S17,赤兎馬,30000
S29,閻魔,29500,True,S9,月下翼松,29500
S7,天下人,27300,False,S23,上杉家,27700
S2,エゴイスト,26800,True,S10,死兆星,27000
S46,紅龍,31200,True,S37,威風凛々,30700
S31,金色の皇翼,29000,False,S15,朧桜,29500
S15,雅,31200,False,S42,さつまいも,30700
S2,洒々落々,31200,False,S35,太郎丸,30700
S35,光風霽月,29000,True,S11,土佐の山間,28700
S25,漢隊,26800,True,S25,風神雷神,26500
S35,暁,29000,True,S19,玄武,28700
S21,新日薙帝國,29000,False,S7,合肥,29500
S29,韋駄天,31200,True,S23,鬼神,31200
S10,武装戦線,29000,False,S41,天下無双,29200
S23,鬼神,31200,False,S29,韋駄天,31200
S17,RAVENS,26800,False,S29,寝具連合,26500
S10,千本桜零鬼,29000,False,S29,アナハイム,28500
S15,天真爛漫,29000,True,S41,自由無言同盟,29200
S8,大日本帝國,29000,True,S19,乙女桔梗,29200
S35,太郎丸,30700,True,S2,洒々落々,31200
S3,Rena軍,26300,False,S23,和敬静寂,26000
S31,ゼロ魔,28500,False,S8,鎌倉幕府,28500
S5,源氏一族2部,28500,False,S27,酔いどれ屋w,28500
S29,百花繚乱,26300,False,S9,武装農民,26300
S17,極楽浄土,28500,True,S2,新時代,28700
S42,さつまいも,30700,True,S15,雅,31200
S31,愛一,26300,True,S25,鷹の団,26000
S33,徳川光圀,28500,True,S13,念仏喫茶,28700
S27,酔いどれ屋w,28500,True,S5,源氏一族2部,28500
S8,鎌倉幕府,28500,True,S31,ゼロ魔,28500
S9,武装農民,26300,True,S29,百花繚乱,26300
S11,【沙羅双樹】,26300,True,S47,義楽庵,26000
S37,威風凛々,30700,False,S46,紅龍,31200
S29,アナハイム,28500,True,S10,千本桜零鬼,29000
S39,武田騎馬隊,28500,False,S8,アルナ軍,28700
S6,化楽天,28000,False,S10,一人旅,28000
S21,花火百景,25800,False,S7,歌舞伎衆,25500
S45,ハム一族,28000,True,S8,和気藹々,28000
S25,桜花乱舞,28000,False,S6,鬼ヶ島,27800
S2,天下蒼生,25800,True,S33,百折不撓,25940
S23,月面歩行,28000,False,S39,鬼斬り,28000
S10,一人旅,28000,True,S6,化楽天,28000
S8,和気藹々,28000,False,S45,ハム一族,28000
S17,TITANS,30200,False,S10,威風堂々,30000
S47,錦の御旗,28000,False,S44,金吾丸,28200
S40,桜花爛漫,30200,False,S11,しす派,30000
S40,瑞巌寺,28000,True,S5,たけのこの里,28000
S43,花魁道中,28000,False,S27,戦国の花,27800
S5,たけのこの里,28000,False,S40,瑞巌寺,28000
S1,楽しく遊ぼう,28000,False,S7,鸞翔鳳集,28200
S39,鬼斬り,28000,True,S23,月面歩行,28000
S41,極楽桜花,25300,True,S21,ゆる〜く,25500
S45,聖帝銃士隊,29700,False,S2,かるだの,30000
S17,乱れ雪月花,27500,False,S41,大晋,27500
S10,八咫烏,25300,False,S13,関東同盟,25482
S9,魔の巣,25300,True,S46,黒龍,25300
S50,玉砕,27500,True,S17,九州天皇會,27500
S46,黒龍,25300,False,S9,魔の巣,25300
S17,九州天皇會,27500,False,S50,玉砕,27500
S3,成田長親,25300,True,S38,爆弾一味,25300
S15,天下一品,27500,True,S6,里見八犬伝,27500
S38,爆弾一味,25300,False,S3,成田長親,25300
S6,里見八犬伝,27500,False,S15,天下一品,27500
S52,天下布武,27500,False,S47,怒髪天,27700
S17,BASARA,27500,False,S19,鬼島津,27700
S41,大晋,27500,True,S17,乱れ雪月花,27500
S9,FM807,25300,True,S49,戦国松千代祭,24900
S7,続、不協和音,27000,True,S1,ショッカー,27000
S5,臥龍戴天,27000,False,S4,Z旅団,27000
S4,Z旅団,27000,True,S5,臥龍戴天,27000
S19,遊嬉宴楽,24800,True,S33,破軍の星,23860
S41,天下無双,29200,True,S10,武装戦線,29000
S45,鳳仙花,27000,True,S8,羅針盤,26500
S10,死兆星,27000,False,S2,エゴイスト,26800
S42,ぱんころ軍,27000,True,S31,新天地の酔蓮,26500
S27,遊楽庵,24800,True,S1,すき焼き同盟,23300
S7,ひだまりの里,27000,True,S13,明鏡止水,27000
S13,明鏡止水,27000,False,S7,ひだまりの里,27000
S49,戦国松千代祭,24900,False,S9,FM807,25300
S8,九州同盟,24800,False,S35,パイパニック,23300
S19,乙女桔梗,29200,False,S8,大日本帝國,29000
S1,ショッカー,27000,False,S7,続、不協和音,27000
S41,自由無言同盟,29200,False,S15,天真爛漫,29000
S31,新天地の酔蓮,26500,False,S42,ぱんころ軍,27000
S13,念仏喫茶,28700,False,S33,徳川光圀,28500
S8,羅針盤,26500,False,S45,鳳仙花,27000
S13,曉風南薫,26400,False,S3,神算鬼謀,26000
S29,寝具連合,26500,True,S17,RAVENS,26800
S27,ネオ・ジオン,24300,-1,S27,ひよこ隊,23900
S8,アルナ軍,28700,True,S39,武田騎馬隊,28500
S23,摩利支天,24300,True,S35,おもち,23818
S2,新時代,28700,False,S17,極楽浄土,28500
S41,下克上,26500,False,S13,六文銭,26000
S10,武田一族,24300,True,S23,24鯖代表,23900
S11,土佐の山間,28700,False,S35,光風霽月,29000
S19,玄武,28700,False,S35,暁,29000
S19,北陸遊撃隊,24300,True,S29,秦国,23800
S25,風神雷神,26500,False,S25,漢隊,26800
S6,黄昏の旅団,26500,True,S13,四国連合,26000
S6,軍神,26000,False,S37,ヒゲガール,26000
S7,鸞翔鳳集,28200,True,S1,楽しく遊ぼう,28000
S3,神算鬼謀,26000,True,S13,曉風南薫,26400
S27,ひよこ隊,23900,-1,S27,ネオ・ジオン,24300
S13,六文銭,26000,True,S41,下克上,26500
S37,ヒゲガール,26000,True,S6,軍神,26000
S23,和敬静寂,26000,True,S3,Rena軍,26300
S35,おもち,23818,False,S23,摩利支天,24300
S13,四国連合,26000,False,S6,黄昏の旅団,26500
S33,破軍の星,23860,False,S19,遊嬉宴楽,24800
S29,秦国,23800,False,S19,北陸遊撃隊,24300
S47,義楽庵,26000,False,S11,【沙羅双樹】,26300
S23,24鯖代表,23900,False,S10,武田一族,24300
S44,金吾丸,28200,True,S47,錦の御旗,28000
S33,百折不撓,25940,False,S2,天下蒼生,25800
S25,鷹の団,26000,False,S31,愛一,26300
S6,ヴェルサーチ,27700,True,S1,巨砲爆裂,27700
S35,太閤立志伝,25500,True,S27,不倶戴天,25500
S1,すき焼き同盟,23300,False,S27,遊楽庵,24800
S21,ゆる〜く,25500,False,S41,極楽桜花,25300
S35,パイパニック,23300,True,S8,九州同盟,24800
S3,キャベツ太郎,27700,False,S25,倭寇,27700
S6,つの将軍,23300,True,S44,毎日が本能寺,23300
S19,鬼島津,27700,True,S17,BASARA,27500
S44,毎日が本能寺,23300,False,S6,つの将軍,23300
S47,怒髪天,27700,True,S52,天下布武,27500
S13,関東同盟,25482,True,S10,八咫烏,25300
S23,上杉家,27700,True,S7,天下人,27300
S27,不倶戴天,25500,False,S35,太閤立志伝,25500
S1,巨砲爆裂,27700,False,S6,ヴェルサーチ,27700
S7,歌舞伎衆,25500,True,S21,花火百景,25800
S25,倭寇,27700,True,S3,キャベツ太郎,27700
