Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S51,新選組猫隊,16100,True,S43,風林火山,15000
1,S43,風林火山,13900,False,S51,新選組猫隊,15000
2,S9,安芸紅葉,13900,False,S50,毘沙門天,15000
3,S50,毘沙門天,16100,True,S9,安芸紅葉,15000
4,S23,百鬼夜行,13900,False,S48,スナック森蘭,15000
5,S48,スナック森蘭,16100,True,S23,百鬼夜行,15000
6,S41,黎明,16100,True,S38,Largo,15000
7,S38,Largo,13900,False,S41,黎明,15000
8,S46,ひみつきち,13900,False,S40,徳川幕府,15000
9,S40,徳川幕府,16100,True,S46,ひみつきち,15000
10,S37,ATK48,13900,False,S35,風神雷神,15000
11,S35,風神雷神,16100,True,S37,ATK48,15000
12,S50,最後の兎,16100,True,S51,天真爛漫,15000
13,S51,天真爛漫,13900,False,S50,最後の兎,15000
14,S51,雲外蒼天,16100,True,S37,ぶや連合,15000
15,S37,ぶや連合,13900,False,S51,雲外蒼天,15000
16,S11,楽市楽座,15600,True,S45,日ノ本一の兵,14500
17,S45,日ノ本一の兵,13400,False,S11,楽市楽座,14500
18,S39,六文銭,15600,True,S49,毘沙門天,14500
19,S49,毘沙門天,13400,False,S39,六文銭,14500
20,S10,煌龍家,15600,True,S44,じじいの罠,14500
21,S44,じじいの罠,13400,False,S10,煌龍家,14500
22,S25,風林火山2,15600,True,S43,鷹,14500
23,S43,鷹,13400,False,S25,風林火山2,14500
24,S51,我武者羅,15600,True,S39,日ノ本,14500
25,S39,日ノ本,13400,False,S51,我武者羅,14500
26,S38,シブサワ,13400,False,S49,東海一,14500
27,S49,東海一,15600,True,S38,シブサワ,14500
28,S2,黄巾党,13400,False,S54,呂奉先,14500
29,S54,呂奉先,15600,True,S2,黄巾党,14500
30,S48,新翼姫,13400,False,S43,天地を喰らう,14500
31,S43,天地を喰らう,15600,True,S48,新翼姫,14500
32,S50,晴天の霹靂,15100,True,S54,上善如水,14000
33,S54,上善如水,12900,False,S50,晴天の霹靂,14000
34,S55,天使の森,15100,True,S54,日本帝国,14000
35,S54,日本帝国,12900,False,S55,天使の森,14000
36,S55,風林火山,15100,True,S54,天歌夢奏,14000
37,S54,天歌夢奏,12900,False,S55,風林火山,14000
38,S47,越後平野,15100,True,S42,ぱん親衛隊,14000
39,S42,ぱん親衛隊,12900,False,S47,越後平野,14000
40,S55,煌黒龍,15100,True,S53,飛翔隊,14000
41,S53,飛翔隊,12900,False,S55,煌黒龍,14000
42,S54,真聖育成部隊,15100,True,S21,秋天一碧,14000
43,S21,秋天一碧,12900,False,S54,真聖育成部隊,14000
44,S49,王帝月ノ宮,12900,False,S41,修羅,14000
45,S41,修羅,15100,True,S49,王帝月ノ宮,14000
46,S55,妖煌の摩天楼,15100,True,S51,緋色の翼,14000
47,S51,緋色の翼,12900,False,S55,妖煌の摩天楼,14000
48,S9,挑,12400,False,S54,ゆずまみれ,13500
49,S54,ゆずまみれ,14600,True,S9,挑,13500
50,S53,ほたるの里k,12400,False,S46,虹霧島,13500
51,S46,虹霧島,14600,True,S53,ほたるの里k,13500
52,S55,酒と肴,14600,True,S47,秘境,13500
53,S47,秘境,12400,False,S55,酒と肴,13500
54,S50,絶頂,14600,True,S40,春夏秋冬倉庫,13500
55,S40,春夏秋冬倉庫,12400,False,S50,絶頂,13500
56,S51,珍棒會,12400,False,S49,鬼猫城,13500
57,S49,鬼猫城,14600,True,S51,珍棒會,13500
58,S51,六文銭,12400,False,S52,三英傑,13500
59,S52,三英傑,14600,True,S51,六文銭,13500
