,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S51,新選組猫隊,18300,True,S49,戦国の休憩所,16300
1,S43,風林火山,11700,True,S37,ATK48,11700
2,S9,安芸紅葉,13900,False,S37,ぶや連合,13900
3,S50,毘沙門天,16100,False,S35,風神雷神,16100
4,S23,百鬼夜行,11700,False,S56,悪鬼羅刹,11600
5,S48,スナック森蘭,16100,True,S43,天地を喰らう,15600
6,S41,黎明,16100,False,S48,加賀野菜,16300
7,S38,Largo,11700,False,S51,織田同志会,11900
8,S46,ひみつきち,16100,False,S55,風林火山,17300
9,S40,徳川幕府,13900,False,S47,毘沙門天,13560
10,S37,ATK48,11700,False,S43,風林火山,11700
11,S35,風神雷神,16100,True,S50,毘沙門天,16100
12,S50,最後の兎,16100,False,S55,妖煌の摩天楼,17300
13,S51,天真爛漫,11700,True,S57,加賀産上,11532
14,S51,雲外蒼天,16100,False,S41,修羅,17300
15,S37,ぶや連合,13900,True,S9,安芸紅葉,13900
16,S11,楽市楽座,15600,False,S5,れいれい,15300
17,S45,日ノ本一の兵,11200,False,S54,天歌夢奏,10700
18,S39,六文銭,15600,False,S4,十万一心,15300
19,S49,毘沙門天,11298,False,S1,獅子奮迅,10900
20,S10,煌龍家,13400,False,S58,夜凪,13700
21,S44,じじいの罠,13400,False,S51,緋色の翼,12900
22,S25,風林火山,13400,False,S48,国士無双,13800
23,S43,鷹,11200,False,S37,行雲流水,10400
24,S51,我武者羅,13400,False,S48,新翼姫,13400
25,S39,日ノ本,13302,False,S55,天使の森,12900
26,S38,シブサワ,13400,False,S41,極楽桜花,13100
27,S49,東海一,17800,False,S46,虹霧島,16800
28,S2,黄巾党,11200,True,S21,秋天一碧,10700
29,S54,呂奉先,13400,False,S42,ぱん親衛隊,12900
30,S48,新翼姫,13400,True,S51,我武者羅,13400
31,S43,天地を喰らう,15600,False,S48,スナック森蘭,16100
32,S50,晴天の霹靂,17300,True,S46,親父組,16300
33,S54,上善如水,12900,True,S49,王帝月ノ宮,12900
34,S55,天使の森,12900,True,S39,日ノ本,13302
35,S54,日本帝国,12900,False,S31,奥州守護隊,13100
36,S55,風林火山,17300,True,S46,ひみつきち,16100
37,S54,天歌夢奏,10700,True,S45,日ノ本一の兵,11200
38,S47,越後平野,15100,True,S48,くま牧場,15800
39,S42,ぱん親衛隊,12900,True,S54,呂奉先,13400
40,S55,煌黒龍,15100,False,S3,西本願寺宗家,15300
41,S53,飛翔隊,12900,False,S9,イニ義,13100
42,S54,真聖育成部隊,17300,True,S54,ピクニック,16300
43,S21,秋天一碧,10700,False,S2,黄巾党,11200
44,S49,王帝月ノ宮,12900,False,S54,上善如水,12900
45,S41,修羅,17300,True,S51,雲外蒼天,16100
46,S55,妖煌の摩天楼,17300,True,S50,最後の兎,16100
47,S51,緋色の翼,12900,True,S44,じじいの罠,13400
48,S9,挑,10200,False,S53,餓狼,9900
