,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S51,新選組猫隊,16100,True,S37,ぶや連合,16024
1,S43,風林火山,11700,False,S52,三英傑,12400
2,S9,安芸紅葉,13900,False,S35,風神雷神,13900
3,S50,毘沙門天,16100,False,S51,青天の霹靂,16500
4,S23,百鬼夜行,11700,False,S57,毘・北陸軍談,11631
5,S48,スナック森蘭,16100,False,S40,男の修行,16000
6,S41,黎明,11700,False,S55,越後社中,11900
7,S38,Largo,9500,True,S9,農民,8496
8,S46,ひみつきち,16009,False,S50,最後の兎,16100
9,S40,徳川幕府,9552,True,S43,ゆっくり党,9704
10,S37,ATK48,9500,True,S47,きゃば城同盟,9679
11,S35,風神雷神,13900,True,S9,安芸紅葉,13900
12,S50,最後の兎,16100,True,S46,ひみつきち,16009
13,S51,天真爛漫,13900,False,S55,竜騰虎闘,14600
14,S51,雲外蒼天,13900,False,S54,ピクニック,14100
15,S37,ぶや連合,16024,False,S51,新選組猫隊,16100
16,S11,楽市楽座,15600,False,S54,ゆずまみれ,14600
17,S45,日ノ本一の兵,6957,False,S54,【鏡花水月】,9300
18,S39,六文銭,17800,False,S37,八咫烏,19200
19,S49,毘沙門天,6998,-1,S44,じじいの罠,9100
20,S10,煌龍家,13400,False,S48,くま牧場,13600
21,S44,じじいの罠,9100,-1,S49,毘沙門天,6998
22,S25,風林火山,9100,False,S42,立花家,9200
23,S43,鷹,6900,-1,S10,まったり野望,3800
24,S51,我武者羅,13330,False,S37,行雲流水,12600
25,S39,日ノ本,8902,-1,S54,呂奉先,9000
26,S38,シブサワ,11217,False,S48,月光,11400
27,S49,東海一,20000,False,S5,れいれい,17500
28,S2,黄巾党,9116,False,S40,春夏秋冬倉庫,8000
29,S54,呂奉先,9000,-1,S39,日ノ本,8902
30,S48,新翼姫,15600,True,S47,越後平野,15100
31,S43,天地を喰らう,11200,True,S51,緋色の翼,10700
32,S50,晴天の霹靂,15100,False,S55,煌黒龍,15100
33,S54,上善如水,12900,True,S38,以心伝心,13668
34,S55,天使の森,12857,True,S52,不撓不屈,13600
35,S54,日本帝国,12900,True,S52,煌月,13600
36,S55,風林火山,17300,False,S6,皇国軍,17500
37,S54,天歌夢奏,12843,False,S1,獅子奮迅,13100
38,S47,越後平野,15100,False,S48,新翼姫,15600
39,S42,ぱん親衛隊,10700,True,S43,白米,11500
40,S55,煌黒龍,15100,True,S50,晴天の霹靂,15100
