,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
59,S52,三英傑,13500,False,S6,薩摩集,13700
60,S50,鈴蘭学園,13500,False,S54,ゆずまみれ,13500
61,S53,花魁,13500,True,S50,絶頂,13500
62,S55,竜騰虎闘,13500,True,S51,珍棒會,13500
63,S55,武田家,11300,True,S43,焔,11500
64,S46,親父組,15200,True,S40,徳川幕府,15000
65,S53,大文字,12900,False,S52,八幡大菩薩,13000
66,S54,ピクニック,15200,True,S52,不撓不屈,14700
67,S50,雲心親衛隊,10800,False,S53,ほたるの里k,11300
68,S54,チカニバル2,10800,False,S38,以心伝心,10368
69,S55,百鬼夜行,13000,False,S55,夢幻泡影,13000
70,S49,戦国の休憩所,15200,True,S46,夢幻の如く,14700
71,S48,ロンちゃんズ,13000,True,S55,越後社中,13000
72,S51,織田同志会,10800,True,S54,【鏡花水月】,10400
73,S52,八幡大菩薩,13000,True,S53,大文字,12900
74,S48,加賀野菜,15200,True,S47,りつ村,15200
75,S53,白夜鬼神,10800,False,S56,悪鬼羅刹,10500
76,S55,夢幻泡影,13000,True,S55,百鬼夜行,13000
77,S47,きゃば城同盟,10800,True,S41,桃源郷サブ,10300
78,S47,りつ村,15200,False,S48,加賀野菜,15200
79,S55,越後社中,13000,False,S48,ロンちゃんズ,13000
80,S52,不撓不屈,14700,False,S54,ピクニック,15200
81,S42,立花家,10300,True,S43,武神姫,10400
82,S38,以心伝心,10368,True,S54,チカニバル2,10800
83,S46,夢幻の如く,14700,False,S49,戦国の休憩所,15200
84,S52,煌月,12500,True,S42,自由の翼,12400
85,S43,白米,10300,-1,S51,新女神転生,9900
86,S43,武神姫,10400,False,S42,立花家,10300
87,S54,【鏡花水月】,10400,False,S51,織田同志会,10800
88,S48,くま牧場,14700,True,S37,ぶや連合,15000
89,S47,毘沙門天,12500,True,S53,不惜身命,12500
90,S53,不惜身命,12500,False,S47,毘沙門天,12500
91,S42,自由の翼,12400,False,S52,煌月,12500
92,S41,桃源郷サブ,10300,False,S47,きゃば城同盟,10800
93,S44,スナイパー,14700,False,S46,ひみつきち,15000
94,S48,月光,12500,True,S43,鷹,12300
95,S54,孤狼の血,10300,False,S10,稲葉の白兎,10500
96,S4,無給休暇,14200,True,S44,じじいの罠,14500
97,S51,新女神転生,9900,-1,S43,白米,10300
98,S51,晴天霹靂,9900,False,S56,戦国義心,10472
99,S11,ねこ団,14200,True,S25,風林火山,14500
100,S53,おにぎり,9800,False,S6,新・酒池肉林,9387
101,S15,紅魔曇那,12000,False,S51,緋色の翼,11800
102,S55,新信長の野望,9800,-1,S11,水車,9400
103,S6,皇国軍,14200,True,S54,日本帝国,14000
104,S3,西本願寺宗家,14200,True,S38,シブサワ,14500
105,S1,獅子奮迅,9800,True,S4,空腹虫,9500
106,S5,れいれい,14200,True,S55,天使の森,14000
107,S31,奥州守護隊,12000,True,S21,秋天一碧,11800
108,S41,極楽桜花,12000,True,S45,日ノ本一の兵,12300
109,S3,Rena軍,14200,True,S51,我武者羅,14500
110,S9,イニ義,12000,True,S54,天歌夢奏,11800
111,S4,十万一心,14200,True,S48,新翼姫,14500
112,S9,農民,11600,False,S42,ぱん親衛隊,11800
113,S4,空腹虫,9500,False,S1,獅子奮迅,9800
114,S11,水車,9400,-1,S55,新信長の野望,9800
115,S43,焔,11500,False,S55,武田家,11300
116,S37,八咫烏,13700,True,S47,秘境,13500
117,S38,仔猫屋敷,9300,True,S39,昴の星,9300
118,S6,薩摩集,13700,True,S52,三英傑,13500
119,S8,梁山泊,11413,False,S56,島津家,11000
120,S6,とりま同盟,13700,False,S47,越後平野,14000
121,S5,整武隊,11500,False,S57,龍の里,11000
122,S39,攻城は昼,13700,False,S56,天地人,13200
123,S6,新・酒池肉林,9387,True,S53,おにぎり,9800
124,S39,昴の星,9300,False,S38,仔猫屋敷,9300
125,S5,猫もふもふ,11500,False,S49,王帝月ノ宮,11800
126,S37,行雲流水,11500,False,S54,上善如水,11800
127,S3,雛桜,11500,False,S53,飛翔隊,11800
128,S1,白地城,11000,True,S53,餓狼,11000
129,S56,桜花乱舞,13200,True,S51,天真爛漫,12800
130,S39,桜花爛漫,13200,True,S37,ATK48,12800
131,S43,ゆっくり党,8800,True,S40,南国丸,8300
132,S56,武装戦線,13200,True,S23,百鬼夜行,12800
133,S56,アルデンテ,11000,False,S56,暴力反対,11000
134,S56,島津家,11000,True,S8,梁山泊,11413
135,S51,青天の霹靂,13200,True,S38,Largo,12800
136,S57,龍の里,11000,True,S5,整武隊,11500
137,S58,戦争屋,13100,True,S43,風林火山,12800
138,S21,味噌カツ帝国,11000,True,S40,春夏秋冬倉庫,11300
139,S53,餓狼,11000,False,S1,白地城,11000
140,S44,華,11000,True,S9,挑,11300
141,S10,まったり野望,8800,-1,S2,戦国の休憩所,8300
142,S56,天地人,13200,True,S39,攻城は昼,13700
143,S56,暴力反対,11000,True,S56,アルデンテ,11000
144,S56,戦国義心,10472,True,S51,晴天霹靂,9900
145,S58,夜凪,12600,True,S2,黄巾党,12300
146,S40,男の修行,12700,True,S57,加賀産上,12632
147,S57,鬼神,8300,False,S40,伊賀甲賀忍法,8328
148,S41,自田無言同盟,12700,False,S57,竜宮城,12700
149,S2,戦国の休憩所,8300,-1,S10,まったり野望,8800
150,S40,伊賀甲賀忍法,8328,True,S57,鬼神,8300
151,S56,悪鬼羅刹,10500,True,S53,白夜鬼神,10800
152,S57,加賀産上,12632,False,S40,男の修行,12700
153,S40,南国丸,8300,False,S43,ゆっくり党,8800
154,S53,那月邪夢,12700,False,S48,国士無双,12700
155,S10,稲葉の白兎,10500,True,S54,孤狼の血,10300
156,S48,国士無双,12700,True,S53,那月邪夢,12700
157,S53,葉月,8300,True,S57,毘・北陸軍談,8300
158,S57,毘・北陸軍談,8300,False,S53,葉月,8300
159,S57,竜宮城,12700,True,S41,自田無言同盟,12700
