Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
118,S6,薩摩集,14800,False,S49,戦国の休憩所,15200
119,S8,梁山泊,10313,False,S5,整武隊,11500
120,S6,とりま同盟,12600,True,S47,秘境,11300
121,S5,整武隊,12600,True,S8,梁山泊,11413
122,S39,攻城は昼,14881,True,S50,絶頂,13456
123,S6,新・酒池肉林,8287,False,S3,雛桜,9300
124,S39,昴の星,6200,-1,S43,武神姫,8200
125,S5,猫もふもふ,10400,False,S53,飛翔隊,11800
126,S37,行雲流水,10400,False,S52,三英傑,11300
127,S3,雛桜,10400,True,S6,新・酒池肉林,9387
128,S1,白地城,12100,True,S55,百鬼夜行,10800
129,S56,桜花乱舞,14300,True,S53,大文字,12900
130,S39,桜花爛漫,14300,False,S54,ピクニック,15200
131,S43,ゆっくり党,7602,False,S54,【鏡花水月】,10400
132,S56,武装戦線,16500,True,S46,親父組,15200
133,S56,アルデンテ,12100,True,S41,自田無言同盟,10500
134,S56,島津家,14300,True,S40,徳川幕府,12852
135,S51,青天の霹靂,16500,True,S47,越後平野,16200
136,S57,龍の里,14300,True,S47,りつ村,13000
137,S58,戦争屋,14200,False,S37,八咫烏,15900
138,S21,味噌カツ帝国,14300,True,S9,安芸紅葉,12800
139,S53,餓狼,9900,False,S57,加賀産上,10432
140,S44,華,9900,False,S51,珍棒會,11300
141,S10,まったり野望,5800,-1,S11,水車,7400
142,S56,天地人,16419,True,S50,最後の兎,15000
143,S56,暴力反対,14300,True,S57,竜宮城,12700
144,S56,戦国義心,13772,True,S42,立花家,12500
145,S58,夜凪,13700,False,S9,イニ義,14200
146,S40,男の修行,16000,True,S11,楽市楽座,14500
147,S57,鬼神,9400,True,S55,新信長の野望,7700
148,S41,自田無言同盟,9400,False,S56,アルデンテ,11000
149,S2,戦国の休憩所,5200,False,S51,晴天霹靂,7700
150,S40,伊賀甲賀忍法,11628,True,S10,稲葉の白兎,10500
151,S56,悪鬼羅刹,13800,True,S38,以心伝心,12568
152,S57,加賀産上,11532,True,S53,餓狼,11000
153,S40,南国丸,5298,-1,S51,新女神転生,7900
154,S53,那月邪夢,13800,True,S52,不撓不屈,12500
155,S10,稲葉の白兎,9400,False,S40,伊賀甲賀忍法,10528
156,S48,国士無双,13800,False,S41,極楽桜花,14200
157,S53,葉月,9369,True,S4,空腹虫,7300
158,S57,毘・北陸軍談,9431,True,S54,孤狼の血,8200
159,S57,竜宮城,11600,False,S56,暴力反対,13200
