level,power,date
30,461.6,2023-08-10
30,441.3,2023-08-10
30,438.2,2023-08-10
29,426.0,2023-08-10
30,419.2,2023-08-10
30,417.4,2023-08-10
28,414.9,2023-08-10
30,385.6,2023-08-10
29,379.8,2023-08-10
29,378.3,2023-08-10
28,375.2,2023-08-10
29,368.2,2023-08-10
28,341.2,2023-08-10
29,337.3,2023-08-10
28,329.9,2023-08-10
28,324.1,2023-08-10
28,320.7,2023-08-10
26,303.2,2023-08-10
27,282.0,2023-08-10
26,278.3,2023-08-10
26,255.4,2023-08-10
24,250.4,2023-08-10
27,238.3,2023-08-10
25,222.8,2023-08-10
26,210.2,2023-08-10
19,68.7,2023-08-10
