level,power,date
25,210.1,2023-09-20
23,208.1,2023-09-20
23,195.9,2023-09-20
26,193.7,2023-09-20
23,182.3,2023-09-20
23,165.6,2023-09-20
24,165.4,2023-09-20
26,146.4,2023-09-20
21,139.9,2023-09-20
23,120.5,2023-09-20
20,116.4,2023-09-20
22,112.4,2023-09-20
21,110.1,2023-09-20
20,84.8,2023-09-20
18,81.4,2023-09-20
17,77.4,2023-09-20
17,77.2,2023-09-20
16,76.7,2023-09-20
19,74.8,2023-09-20
19,74.1,2023-09-20
18,63.3,2023-09-20
16,61.7,2023-09-20
18,61.3,2023-09-20
17,60.7,2023-09-20
19,56.3,2023-09-20
18,56.3,2023-09-20
18,53.3,2023-09-20
16,53.0,2023-09-20
16,50.8,2023-09-20
17,45.8,2023-09-20
16,45.5,2023-09-20
15,44.6,2023-09-20
16,43.0,2023-09-20
16,40.9,2023-09-20
14,40.4,2023-09-20
14,37.6,2023-09-20
18,37.0,2023-09-20
15,30.4,2023-09-20
15,29.8,2023-09-20
11,29.3,2023-09-20
17,28.5,2023-09-20
15,27.6,2023-09-20
12,22.9,2023-09-20
12,21.6,2023-09-20
12,14.2,2023-09-20
11,12.8,2023-09-20
