level,power,date
31,564.9,2023-09-20
30,563.0,2023-09-20
30,559.2,2023-09-20
30,533.0,2023-09-20
30,510.0,2023-09-20
30,502.5,2023-09-20
30,492.8,2023-09-20
30,484.4,2023-09-20
30,474.5,2023-09-20
30,472.2,2023-09-20
30,468.4,2023-09-20
30,467.8,2023-09-20
28,459.0,2023-09-20
30,458.9,2023-09-20
29,456.4,2023-09-20
30,455.0,2023-09-20
30,453.7,2023-09-20
28,453.1,2023-09-20
29,449.4,2023-09-20
30,449.0,2023-09-20
29,443.3,2023-09-20
29,442.5,2023-09-20
30,435.5,2023-09-20
30,435.2,2023-09-20
30,408.5,2023-09-20
29,407.8,2023-09-20
30,406.5,2023-09-20
30,406.2,2023-09-20
30,405.0,2023-09-20
29,400.3,2023-09-20
29,396.2,2023-09-20
30,394.4,2023-09-20
26,382.7,2023-09-20
30,380.9,2023-09-20
29,379.7,2023-09-20
29,376.1,2023-09-20
30,374.5,2023-09-20
29,372.2,2023-09-20
29,358.0,2023-09-20
27,353.9,2023-09-20
27,352.4,2023-09-20
29,349.2,2023-09-20
30,347.4,2023-09-20
29,344.4,2023-09-20
28,342.1,2023-09-20
29,341.4,2023-09-20
29,341.3,2023-09-20
28,336.8,2023-09-20
28,336.7,2023-09-20
25,315.4,2023-09-20
28,315.2,2023-09-20
28,311.8,2023-09-20
29,302.0,2023-09-20
27,301.6,2023-09-20
28,297.5,2023-09-20
28,292.1,2023-09-20
28,287.0,2023-09-20
28,286.7,2023-09-20
26,273.7,2023-09-20
26,265.5,2023-09-20
26,246.1,2023-09-20
26,214.5,2023-09-20
24,207.9,2023-09-20
26,203.2,2023-09-20
23,195.8,2023-09-20
25,186.9,2023-09-20
25,180.7,2023-09-20
19,70.2,2023-09-20
18,36.3,2023-09-20
