level,power,date
30,601.5,2023-07-08
30,522.3,2023-07-08
30,495.1,2023-07-08
30,484.9,2023-07-08
30,452.7,2023-07-08
30,440.7,2023-07-08
30,440.3,2023-07-08
29,429.4,2023-07-08
29,422.8,2023-07-08
29,393.5,2023-07-08
30,392.5,2023-07-08
28,392.3,2023-07-08
29,366.5,2023-07-08
24,351.7,2023-07-08
29,326.6,2023-07-08
28,326.1,2023-07-08
26,317.4,2023-07-08
28,296.6,2023-07-08
25,256.0,2023-07-08
26,254.7,2023-07-08
25,248.0,2023-07-08
23,235.6,2023-07-08
27,211.3,2023-07-08
23,158.2,2023-07-08
20,134.0,2023-07-08
20,103.9,2023-07-08
22,88.0,2023-07-08
19,65.5,2023-07-08
18,63.1,2023-07-08
