level,power,date
30,617.3,2023-09-13
29,381.9,2023-09-13
29,376.9,2023-09-13
29,373.1,2023-09-13
27,355.3,2023-09-13
29,345.7,2023-09-13
28,335.0,2023-09-13
27,304.0,2023-09-13
27,298.1,2023-09-13
28,269.0,2023-09-13
27,260.0,2023-09-13
27,251.4,2023-09-13
26,232.5,2023-09-13
25,230.5,2023-09-13
26,223.4,2023-09-13
24,217.5,2023-09-13
27,200.6,2023-09-13
25,194.9,2023-09-13
23,192.7,2023-09-13
22,188.3,2023-09-13
22,188.3,2023-09-13
25,176.8,2023-09-13
27,174.8,2023-09-13
24,162.2,2023-09-13
25,156.0,2023-09-13
24,146.0,2023-09-13
23,145.6,2023-09-13
23,138.7,2023-09-13
21,130.6,2023-09-13
22,130.4,2023-09-13
23,125.1,2023-09-13
21,122.0,2023-09-13
21,120.9,2023-09-13
23,113.9,2023-09-13
21,112.0,2023-09-13
20,98.2,2023-09-13
20,91.2,2023-09-13
20,80.1,2023-09-13
20,71.3,2023-09-13
22,67.5,2023-09-13
21,66.8,2023-09-13
19,62.5,2023-09-13
17,44.5,2023-09-13
16,39.4,2023-09-13
16,34.1,2023-09-13
