level,power,date
30,716.6,2023-06-10
30,715.3,2023-06-10
30,675.1,2023-06-10
30,672.3,2023-06-10
30,659.2,2023-06-10
30,636.6,2023-06-10
30,603.6,2023-06-10
30,580.3,2023-06-10
30,574.8,2023-06-10
30,567.3,2023-06-10
30,566.3,2023-06-10
30,565.1,2023-06-10
30,559.2,2023-06-10
30,557.8,2023-06-10
30,547.5,2023-06-10
30,541.6,2023-06-10
30,530.7,2023-06-10
30,529.3,2023-06-10
30,525.3,2023-06-10
30,516.0,2023-06-10
30,514.6,2023-06-10
30,513.0,2023-06-10
30,509.1,2023-06-10
30,496.0,2023-06-10
30,495.3,2023-06-10
30,481.1,2023-06-10
28,481.0,2023-06-10
30,476.2,2023-06-10
30,473.7,2023-06-10
30,473.7,2023-06-10
30,469.8,2023-06-10
30,464.6,2023-06-10
29,456.6,2023-06-10
30,452.9,2023-06-10
30,426.3,2023-06-10
30,417.4,2023-06-10
30,414.3,2023-06-10
29,411.5,2023-06-10
30,404.6,2023-06-10
30,393.2,2023-06-10
30,392.4,2023-06-10
29,390.2,2023-06-10
29,389.5,2023-06-10
27,374.7,2023-06-10
27,335.0,2023-06-10
28,330.2,2023-06-10
26,328.1,2023-06-10
27,321.9,2023-06-10
29,271.0,2023-06-10
26,239.1,2023-06-10
