,level,power,date
0,30,641.9,2023-05-07
1,30,577.7,2023-05-07
2,30,503.9,2023-05-07
3,29,405.9,2023-05-07
4,30,720.7,2023-05-07
5,30,668.7,2023-05-07
6,30,635.7,2023-05-07
7,30,561.3,2023-05-07
8,30,537.1,2023-05-07
9,30,525.6,2023-05-07
10,30,422.9,2023-05-07
11,29,472.5,2023-05-07
12,29,433.3,2023-05-07
13,28,362.6,2023-05-07
14,25,374.4,2023-05-07
15,30,477.5,2023-05-07
16,i9g,76.1!,2023-05-07
17,30,476.9,2023-05-07
18,30,348.5,2023-05-07
19,28,425.5,2023-05-07
20,30,564.7,2023-05-07
21,30,402.8,2023-05-07
22,30,471.9,2023-05-07
23,30,446.3,2023-05-07
24,30,398.5有,2023-05-07
25,30,508.1,2023-05-07
26,28,239.2,2023-05-07
27,30,415.3,2023-05-07
28,30,363,2023-05-07
29,28,387.8,2023-05-07
30,2é,277.3,2023-05-07
31,30,380.4,2023-05-07
32,25,304.9,2023-05-07
33,30,523.8,2023-05-07
34,2é,259.2,2023-05-07
35,27,255.9,2023-05-07
36,29,447.6,2023-05-07
37,29,320.7,2023-05-07
38,30,490.5,2023-05-07
39,29,368.4,2023-05-07
40,29,420.5,2023-05-07
41,27,335.1,2023-05-07
42,29,429.7,2023-05-07
43,30,498.8,2023-05-07
44,27,405.9,2023-05-07
45,27,279.9,2023-05-07
46,30,387.9,2023-05-07
47,30,417.6,2023-05-07
48,30,496.7,2023-05-07
49,30,539.5,2023-05-07
50,27,287.4,2023-05-07
51,30,443.7,2023-05-07
52,27,361.1,2023-05-07
53,28,295.4,2023-05-07
54,25,183.7有,2023-05-07
55,29,295.6有,2023-05-07
56,2q,426.6,2023-05-07
57,25,188.3,2023-05-07
58,28,317.2,2023-05-07
59,28,388,2023-05-07
60,27,343.3,2023-05-07
61,30,456有,2023-05-07
