,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,448.8,2023-05-22
1,1,1,1,1,1,30,398.3,2023-05-22
2,2,2,2,2,2,30,541.5,2023-05-22
3,3,3,3,3,3,30,391.8,2023-05-22
4,4,4,4,4,4,27,354.1,2023-05-22
5,5,5,5,5,5,25,238.0,2023-05-22
6,6,6,6,6,6,25,351.3,2023-05-22
7,7,7,7,7,7,24,183.7,2023-05-22
8,8,8,8,8,8,29,364.5,2023-05-22
9,9,9,9,9,9,30,410.1,2023-05-22
10,10,10,10,10,10,27,250.8,2023-05-22
11,11,11,11,11,11,23,223.9,2023-05-22
12,12,12,12,12,12,26,230.5,2023-05-22
13,13,13,13,13,13,28,259.4,2023-05-22
14,14,14,14,14,14,29,404.5,2023-05-22
15,15,15,15,15,15,28,268.8,2023-05-22
16,16,16,16,16,16,27,388.8,2023-05-22
17,17,17,17,17,17,30,366.5,2023-05-22
18,18,18,18,18,18,28,408.7,2023-05-22
19,19,19,19,19,19,28,309.6,2023-05-22
20,20,20,20,20,20,30,489.5,2023-05-22
21,21,21,21,21,21,26,367.8,2023-05-22
22,22,22,22,22,22,24,188.5,2023-05-22
23,23,23,23,23,23,28,313.5,2023-05-22
24,24,24,24,24,24,25,274.7,2023-05-22
25,25,25,25,25,25,26,241.5,2023-05-22
26,26,26,26,26,26,26,310.9,2023-05-22
27,27,27,27,27,27,28,337.0,2023-05-22
28,28,28,28,28,28,29,308.6,2023-05-22
29,29,29,29,29,29,29,300.4,2023-05-22
30,30,30,30,30,30,30,470.2,2023-05-22
31,31,31,31,31,31,29,355.8,2023-05-22
32,32,32,32,32,32,23,225.8,2023-05-22
33,33,33,33,33,33,25,165.8,2023-05-22
34,34,34,34,34,34,24,304.2,2023-05-22
35,35,35,35,35,35,25,179.9,2023-05-22
36,36,36,36,36,36,23,92.2,2023-05-22
37,37,37,37,37,37,28,243.1,2023-05-22
