,level,power,date
0,30,596.8,2023-05-27
1,30,671.3,2023-05-27
2,30,599.4,2023-05-27
3,30,611.0,2023-05-27
4,30,628.6,2023-05-27
5,30,697.7,2023-05-27
6,30,669.7,2023-05-27
7,30,651.3,2023-05-27
8,30,647.7,2023-05-27
9,30,643.0,2023-05-27
10,30,600.9,2023-05-27
11,30,569.5,2023-05-27
12,30,555.5,2023-05-27
13,28,435.1,2023-05-27
14,30,571.3,2023-05-27
15,30,594.7,2023-05-27
16,29,475.2,2023-05-27
17,30,731.1,2023-05-27
18,30,527.1,2023-05-27
19,30,599.3,2023-05-27
20,30,528.3,2023-05-27
21,30,754.6,2023-05-27
22,30,613.1,2023-05-27
23,30,525.1,2023-05-27
24,29,456.5,2023-05-27
25,29,319.1,2023-05-27
26,28,508.5,2023-05-27
27,30,521.8,2023-05-27
28,30,479.6,2023-05-27
29,30,444.3,2023-05-27
30,30,481.2,2023-05-27
31,30,497.3,2023-05-27
32,30,472.4,2023-05-27
33,30,545.1,2023-05-27
34,30,492.4,2023-05-27
35,30,479.0,2023-05-27
36,29,412.1,2023-05-27
37,29,468.8,2023-05-27
38,30,449.7,2023-05-27
39,30,535.2,2023-05-27
40,30,453.4,2023-05-27
41,30,645.2,2023-05-27
42,30,603.0,2023-05-27
43,30,531.7,2023-05-27
44,30,466.0,2023-05-27
45,30,491.2,2023-05-27
46,30,537.8,2023-05-27
47,30,644.5,2023-05-27
48,30,376.3,2023-05-27
49,30,393.5,2023-05-27
50,30,426.2,2023-05-27
51,27,283.8,2023-05-27
52,30,572.3,2023-05-27
53,30,639.3,2023-05-27
54,29,429.2,2023-05-27
55,30,451.9,2023-05-27
56,30,409.9,2023-05-27
57,30,595.1,2023-05-27
58,30,598.0,2023-05-27
59,30,481.4,2023-05-27
60,29,346.5,2023-05-27
61,30,430.8,2023-05-27
62,30,526.9,2023-05-27
63,30,459.2,2023-05-27
