,level,power,date
0,30,451.9,2023-05-27
1,30,518.1,2023-05-27
2,30,473.1,2023-05-27
3,28,380.8,2023-05-27
4,29,425.4,2023-05-27
5,30,582.5,2023-05-27
6,30,519.3,2023-05-27
7,30,493.0,2023-05-27
8,30,488.4,2023-05-27
9,30,471.4,2023-05-27
10,30,464.1,2023-05-27
11,30,439.7,2023-05-27
12,30,437.8,2023-05-27
13,30,420.6,2023-05-27
14,30,401.8,2023-05-27
15,29,398.9,2023-05-27
16,28,413.0,2023-05-27
17,30,463.0,2023-05-27
18,30,421.5,2023-05-27
19,27,417.8,2023-05-27
20,30,414.0,2023-05-27
21,30,527.5,2023-05-27
22,30,392.3,2023-05-27
23,30,638.4,2023-05-27
24,30,474.0,2023-05-27
25,30,483.2,2023-05-27
26,29,414.2,2023-05-27
27,29,401.0,2023-05-27
28,29,395.4,2023-05-27
29,30,494.2,2023-05-27
30,30,566.9,2023-05-27
31,30,572.8,2023-05-27
32,28,387.1,2023-05-27
33,30,539.3,2023-05-27
34,30,466.0,2023-05-27
35,29,369.0,2023-05-27
36,29,337.5,2023-05-27
37,30,478.0,2023-05-27
38,29,344.6,2023-05-27
39,30,483.2,2023-05-27
40,30,608.3,2023-05-27
41,30,664.9,2023-05-27
42,30,562.9,2023-05-27
43,29,403.5,2023-05-27
44,29,407.6,2023-05-27
45,30,565.7,2023-05-27
46,29,452.2,2023-05-27
47,30,520.9,2023-05-27
48,30,478.1,2023-05-27
49,30,476.4,2023-05-27
50,29,431.4,2023-05-27
51,29,460.3,2023-05-27
52,27,260.6,2023-05-27
53,29,414.4,2023-05-27
54,30,502.9,2023-05-27
55,29,320.5,2023-05-27
56,29,368.5,2023-05-27
57,30,391.1,2023-05-27
58,30,404.2,2023-05-27
59,28,356.8,2023-05-27
60,30,378.7,2023-05-27
61,27,341.4,2023-05-27
62,30,509.3,2023-05-27
63,29,358.3,2023-05-27
64,28,379.7,2023-05-27
65,30,469.4,2023-05-27
66,28,392.3,2023-05-27
67,28,294.3,2023-05-27
