,level,power,date
0,30,731.8,2023-05-27
1,30,684.5,2023-05-27
2,30,722.6,2023-05-27
3,30,605.4,2023-05-27
4,30,537.9,2023-05-27
5,30,667.3,2023-05-27
6,30,639.7,2023-05-27
7,30,624.6,2023-05-27
8,30,600.9,2023-05-27
9,30,586.2,2023-05-27
10,30,531.7,2023-05-27
11,30,513.3,2023-05-27
12,30,491.7,2023-05-27
13,30,490.9,2023-05-27
14,30,542.1,2023-05-27
15,28,442.3,2023-05-27
16,30,555.3,2023-05-27
17,30,611.8,2023-05-27
18,30,454.4,2023-05-27
19,30,622.8,2023-05-27
20,30,642.9,2023-05-27
21,30,648.9,2023-05-27
22,30,538.6,2023-05-27
23,30,458.8,2023-05-27
24,30,494.7,2023-05-27
25,30,552.4,2023-05-27
26,30,593.1,2023-05-27
27,29,442.9,2023-05-27
28,30,704.9,2023-05-27
29,30,613.9,2023-05-27
30,30,458.3,2023-05-27
31,30,515.0,2023-05-27
32,30,582.3,2023-05-27
33,30,554.1,2023-05-27
34,30,382.3,2023-05-27
35,30,518.0,2023-05-27
36,30,648.9,2023-05-27
37,30,594.7,2023-05-27
38,30,407.0,2023-05-27
39,30,531.4,2023-05-27
40,30,477.0,2023-05-27
41,30,614.4,2023-05-27
42,30,570.8,2023-05-27
43,30,504.6,2023-05-27
44,30,660.2,2023-05-27
45,30,559.2,2023-05-27
46,30,468.6,2023-05-27
47,29,460.0,2023-05-27
48,30,504.1,2023-05-27
49,30,391.7,2023-05-27
50,30,590.8,2023-05-27
51,30,520.5,2023-05-27
52,30,533.0,2023-05-27
53,30,459.1,2023-05-27
54,30,548.3,2023-05-27
55,30,466.4,2023-05-27
56,30,512.4,2023-05-27
57,30,599.5,2023-05-27
58,30,452.6,2023-05-27
59,30,531.0,2023-05-27
60,30,441.3,2023-05-27
61,30,553.6,2023-05-27
62,30,525.0,2023-05-27
63,30,494.2,2023-05-27
64,30,630.2,2023-05-27
65,29,365.2,2023-05-27
66,30,479.6,2023-05-27
