,level,power,date
0,30,665.4,2023-05-27
1,30,588.3,2023-05-27
2,30,562.2,2023-05-27
3,30,626.5,2023-05-27
4,30,624.3,2023-05-27
5,30,915.4,2023-05-27
6,30,784.2,2023-05-27
7,30,775.8,2023-05-27
8,30,743.9,2023-05-27
9,30,743.1,2023-05-27
10,30,726.2,2023-05-27
11,30,704.6,2023-05-27
12,30,700.7,2023-05-27
13,30,688.1,2023-05-27
14,30,671.4,2023-05-27
15,30,662.2,2023-05-27
16,30,659.2,2023-05-27
17,30,650.7,2023-05-27
18,30,644.1,2023-05-27
19,30,633.0,2023-05-27
20,30,608.9,2023-05-27
21,30,598.7,2023-05-27
22,30,595.6,2023-05-27
23,30,594.8,2023-05-27
24,30,586.6,2023-05-27
25,30,558.1,2023-05-27
26,30,556.8,2023-05-27
27,30,539.1,2023-05-27
28,30,506.1,2023-05-27
29,30,463.1,2023-05-27
30,30,700.1,2023-05-27
31,30,763.3,2023-05-27
32,30,704.6,2023-05-27
33,30,581.7,2023-05-27
34,30,688.9,2023-05-27
35,30,470.5,2023-05-27
36,30,681.4,2023-05-27
37,30,707.3,2023-05-27
38,30,588.1,2023-05-27
39,30,787.7,2023-05-27
40,30,617.4,2023-05-27
41,30,869.3,2023-05-27
42,30,637.7,2023-05-27
43,30,574.6,2023-05-27
44,30,584.2,2023-05-27
45,30,567.9,2023-05-27
46,30,594.6,2023-05-27
47,30,571.7,2023-05-27
48,30,538.7,2023-05-27
49,30,493.1,2023-05-27
50,30,700.5,2023-05-27
51,30,644.0,2023-05-27
52,30,526.2,2023-05-27
53,30,584.9,2023-05-27
54,30,576.5,2023-05-27
55,30,749.0,2023-05-27
56,30,608.2,2023-05-27
57,30,809.4,2023-05-27
58,30,525.4,2023-05-27
59,29,400.3,2023-05-27
60,30,547.2,2023-05-27
61,30,614.0,2023-05-27
62,30,388.0,2023-05-27
63,30,603.5,2023-05-27
64,30,493.4,2023-05-27
65,30,480.6,2023-05-27
66,30,629.5,2023-05-27
67,30,813.0,2023-05-27
68,29,338.2,2023-05-27
69,30,506.4,2023-05-27
