,level,power,date
0,30,640.7,2023-05-27
1,30,664.0,2023-05-27
2,30,699.4,2023-05-27
3,30,685.0,2023-05-27
4,30,555.6,2023-05-27
5,30,703.1,2023-05-27
6,30,687.4,2023-05-27
7,30,675.9,2023-05-27
8,30,663.0,2023-05-27
9,30,627.9,2023-05-27
10,30,602.5,2023-05-27
11,30,592.8,2023-05-27
12,30,559.2,2023-05-27
13,30,503.0,2023-05-27
14,30,472.3,2023-05-27
15,30,464.9,2023-05-27
16,26,188.2,2023-05-27
17,29,363.0,2023-05-27
18,30,659.5,2023-05-27
19,30,445.3,2023-05-27
20,30,476.2,2023-05-27
21,30,547.9,2023-05-27
22,30,639.1,2023-05-27
23,30,715.6,2023-05-27
24,30,580.9,2023-05-27
25,30,778.0,2023-05-27
26,30,528.6,2023-05-27
27,30,618.3,2023-05-27
28,30,560.4,2023-05-27
29,30,605.9,2023-05-27
30,30,487.1,2023-05-27
31,30,484.8,2023-05-27
32,30,542.5,2023-05-27
33,30,441.9,2023-05-27
34,30,592.7,2023-05-27
35,30,587.7,2023-05-27
36,30,645.1,2023-05-27
37,30,585.9,2023-05-27
38,30,547.9,2023-05-27
39,30,595.0,2023-05-27
40,30,440.1,2023-05-27
41,30,361.7,2023-05-27
42,30,590.6,2023-05-27
43,30,593.5,2023-05-27
44,30,572.1,2023-05-27
45,30,680.1,2023-05-27
46,30,584.7,2023-05-27
47,25,197.1,2023-05-27
48,30,597.2,2023-05-27
49,29,375.8,2023-05-27
50,27,293.7,2023-05-27
51,24,277.8,2023-05-27
52,28,300.6,2023-05-27
53,24,320.5,2023-05-27
54,24,187.9,2023-05-27
55,30,397.4,2023-05-27
56,30,505.2,2023-05-27
57,30,544.1,2023-05-27
58,30,667.8,2023-05-27
59,30,518.4,2023-05-27
60,30,421.4,2023-05-27
61,29,241.5,2023-05-27
62,30,643.6,2023-05-27
