level,power,date
33,923.7,2023-10-25
33,915.8,2023-10-25
32,895.2,2023-10-25
33,893.3,2023-10-25
33,885.1,2023-10-25
32,862.2,2023-10-25
32,848.8,2023-10-25
33,846.6,2023-10-25
32,841.5,2023-10-25
33,838.5,2023-10-25
33,837.5,2023-10-25
32,816.5,2023-10-25
32,812.7,2023-10-25
32,811.3,2023-10-25
32,806.3,2023-10-25
32,803.9,2023-10-25
33,794.8,2023-10-25
32,791.6,2023-10-25
32,785.4,2023-10-25
31,777.7,2023-10-25
31,772.0,2023-10-25
32,771.4,2023-10-25
32,744.4,2023-10-25
32,744.1,2023-10-25
32,732.1,2023-10-25
31,732.1,2023-10-25
32,724.6,2023-10-25
32,724.3,2023-10-25
32,716.0,2023-10-25
32,712.8,2023-10-25
32,708.4,2023-10-25
30,701.6,2023-10-25
31,685.6,2023-10-25
32,683.6,2023-10-25
32,672.2,2023-10-25
32,668.5,2023-10-25
31,666.2,2023-10-25
30,651.6,2023-10-25
32,651.2,2023-10-25
32,646.5,2023-10-25
32,640.7,2023-10-25
31,635.1,2023-10-25
30,611.8,2023-10-25
31,597.0,2023-10-25
30,576.8,2023-10-25
31,572.7,2023-10-25
31,554.0,2023-10-25
31,550.9,2023-10-25
30,548.7,2023-10-25
29,538.9,2023-10-25
28,535.6,2023-10-25
30,534.9,2023-10-25
31,507.8,2023-10-25
29,497.2,2023-10-25
30,496.6,2023-10-25
30,432.7,2023-10-25
30,425.1,2023-10-25
30,423.8,2023-10-25
29,369.3,2023-10-25
30,355.1,2023-10-25
26,292.0,2023-10-25
28,291.6,2023-10-25
28,287.5,2023-10-25
27,271.5,2023-10-25
