level,power,date
31,766.7,2023-09-11
31,755.7,2023-09-11
30,663.2,2023-09-11
30,636.8,2023-09-11
31,551.3,2023-09-11
28,548.8,2023-09-11
31,537.7,2023-09-11
30,536.8,2023-09-11
30,518.9,2023-09-11
30,503.6,2023-09-11
30,490.7,2023-09-11
29,464.3,2023-09-11
30,453.3,2023-09-11
29,450.7,2023-09-11
27,443.9,2023-09-11
28,432.8,2023-09-11
28,376.7,2023-09-11
26,375.8,2023-09-11
28,375.7,2023-09-11
26,359.6,2023-09-11
26,357.5,2023-09-11
28,340.5,2023-09-11
26,319.0,2023-09-11
25,298.1,2023-09-11
25,279.5,2023-09-11
26,275.2,2023-09-11
28,255.9,2023-09-11
27,238.4,2023-09-11
26,186.7,2023-09-11
