,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,29,324.2,2023-05-24
1,1,1,1,1,1,30,556.0,2023-05-24
2,2,2,2,2,2,30,502.0,2023-05-24
3,3,3,3,3,3,30,502.0,2023-05-24
4,4,4,4,4,4,29,390.9,2023-05-24
5,5,5,5,5,5,30,440.5,2023-05-24
6,6,6,6,6,6,29,381.3,2023-05-24
7,7,7,7,7,7,25,276.9,2023-05-24
8,8,8,8,8,8,30,453.3,2023-05-24
9,9,9,9,9,9,26,316.0,2023-05-24
10,10,10,10,10,10,27,270.7,2023-05-24
11,11,11,11,11,11,28,299.1,2023-05-24
12,12,12,12,12,12,29,376.7,2023-05-24
13,13,13,13,13,13,28,321.9,2023-05-24
14,14,14,14,14,14,28,243.0,2023-05-24
15,15,15,15,15,15,30,615.5,2023-05-24
16,16,16,16,16,16,29,363.7,2023-05-24
17,17,17,17,17,17,26,364.8,2023-05-24
18,18,18,18,18,18,29,388.1,2023-05-24
19,19,19,19,19,19,30,427.0,2023-05-24
20,20,20,20,20,20,30,348.9,2023-05-24
21,21,21,21,21,21,28,328.3,2023-05-24
22,22,22,22,22,22,26,332.7,2023-05-24
23,23,23,23,23,23,23,276.8,2023-05-24
24,24,24,24,24,24,29,384.3,2023-05-24
25,25,25,25,25,25,29,399.3,2023-05-24
26,26,26,26,26,26,30,458.4,2023-05-24
27,27,27,27,27,27,30,452.0,2023-05-24
28,28,28,28,28,28,25,333.4,2023-05-24
29,29,29,29,29,29,28,324.3,2023-05-24
30,30,30,30,30,30,28,401.1,2023-05-24
31,31,31,31,31,31,26,334.4,2023-05-24
32,32,32,32,32,32,24,220.5,2023-05-24
33,33,33,33,33,33,26,251.2,2023-05-24
34,34,34,34,34,34,24,190.3,2023-05-24
35,35,35,35,35,35,26,285.9,2023-05-24
36,36,36,36,36,36,27,240.2,2023-05-24
37,37,37,37,37,37,27,362.4,2023-05-24
38,38,38,38,38,38,26,292.0,2023-05-24
39,39,39,39,39,39,29,341.5,2023-05-24
40,40,40,40,40,40,26,277.2,2023-05-24
41,41,41,41,41,41,29,409.6,2023-05-24
42,42,42,42,42,42,29,393.6,2023-05-24
43,43,43,43,43,43,26,296.6,2023-05-24
44,44,44,44,44,44,30,478.0,2023-05-24
45,45,45,45,45,45,28,313.2,2023-05-24
46,46,46,46,46,46,25,266.2,2023-05-24
47,47,47,47,47,47,25,227.2,2023-05-24
48,48,48,48,48,48,30,340.7,2023-05-24
49,49,49,49,49,49,25,294.7,2023-05-24
50,50,50,50,50,50,29,337.4,2023-05-24
51,51,51,51,51,51,27,312.7,2023-05-24
52,52,52,52,52,52,25,260.8,2023-05-24
53,53,53,53,53,53,24,269.8,2023-05-24
54,54,54,54,54,54,27,267.6,2023-05-24
55,55,55,55,55,55,28,316.4,2023-05-24
56,56,56,56,56,56,26,241.8,2023-05-24
57,57,57,57,57,57,26,255.4,2023-05-24
58,58,58,58,58,58,24,288.3,2023-05-24
59,59,59,59,59,59,24,254.6,2023-05-24
60,60,60,60,60,60,29,383.6,2023-05-24
61,61,61,61,61,61,23,209.5,2023-05-24
62,62,62,62,62,62,28,293.8,2023-05-24
63,63,63,63,63,63,28,341.4,2023-05-24
64,64,64,64,64,64,23,99.5,2023-05-24
65,65,65,65,65,65,22,208.2,2023-05-24
66,66,66,66,66,66,30,343.0,2023-05-24
