,level,power,date
0,30,583.6,2023-05-24
1,30,494.0,2023-05-24
2,29,335.7,2023-05-24
3,30,641.0,2023-05-24
4,30,429.7,2023-05-24
5,30,643.5,2023-05-24
6,30,476.8,2023-05-24
7,30,454.1,2023-05-24
8,30,447.3,2023-05-24
9,29,386.2,2023-05-24
10,29,367.8,2023-05-24
11,29,365.6,2023-05-24
12,29,365.6,2023-05-24
13,29,357.7,2023-05-24
14,28,373.3,2023-05-24
15,27,391.7,2023-05-24
16,29,355.6,2023-05-24
17,28,291.9,2023-05-24
18,28,383.4,2023-05-24
19,24,275.2,2023-05-24
20,30,603.3,2023-05-24
21,26,386.3,2023-05-24
22,30,696.5,2023-05-24
23,29,492.8,2023-05-24
24,26,311.3,2023-05-24
25,30,548.0,2023-05-24
26,30,517.7,2023-05-24
27,30,394.5,2023-05-24
28,30,424.3,2023-05-24
29,27,327.8,2023-05-24
30,25,241.3,2023-05-24
31,26,256.1,2023-05-24
32,28,353.0,2023-05-24
33,30,476.7,2023-05-24
34,26,212.8,2023-05-24
35,29,401.4,2023-05-24
36,29,354.3,2023-05-24
37,27,342.8,2023-05-24
38,29,356.3,2023-05-24
39,24,245.0,2023-05-24
40,27,198.9,2023-05-24
41,28,314.0,2023-05-24
42,26,253.9,2023-05-24
43,25,293.0,2023-05-24
44,30,449.7,2023-05-24
45,27,229.7,2023-05-24
46,29,235.9,2023-05-24
47,27,249.9,2023-05-24
48,28,387.2,2023-05-24
49,27,283.0,2023-05-24
50,26,193.4,2023-05-24
51,25,233.1,2023-05-24
52,27,288.4,2023-05-24
53,28,297.3,2023-05-24
54,28,295.2,2023-05-24
55,27,311.6,2023-05-24
56,25,196.5,2023-05-24
57,25,261.9,2023-05-24
58,26,236.4,2023-05-24
59,27,273.9,2023-05-24
60,28,278.1,2023-05-24
61,26,193.2,2023-05-24
62,26,250.2,2023-05-24
63,25,317.2,2023-05-24
64,26,227.9,2023-05-24
65,26,215.7,2023-05-24
66,29,363.5,2023-05-24
67,24,195.2,2023-05-24
