,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,0,30,581.8,2023-05-24
1,1,1,1,1,1,1,30,680.0,2023-05-24
2,2,2,2,2,2,2,30,733.4,2023-05-24
3,3,3,3,3,3,3,30,718.5,2023-05-24
4,4,4,4,4,4,4,30,652.9,2023-05-24
5,5,5,5,5,5,5,30,956.6,2023-05-24
6,6,6,6,6,6,6,30,729.4,2023-05-24
7,7,7,7,7,7,7,30,609.0,2023-05-24
8,8,8,8,8,8,8,30,581.9,2023-05-24
9,9,9,9,9,9,9,30,526.2,2023-05-24
10,10,10,10,10,10,10,30,500.6,2023-05-24
11,11,11,11,11,11,11,30,496.5,2023-05-24
12,12,12,12,12,12,12,30,779.0,2023-05-24
13,13,13,13,13,13,13,30,625.5,2023-05-24
14,14,14,14,14,14,14,30,632.7,2023-05-24
15,15,15,15,15,15,15,30,672.0,2023-05-24
16,16,16,16,16,16,16,30,648.6,2023-05-24
17,17,17,17,17,17,17,30,677.6,2023-05-24
18,18,18,18,18,18,18,30,693.2,2023-05-24
19,19,19,19,19,19,19,30,696.5,2023-05-24
20,20,20,20,20,20,20,29,388.0,2023-05-24
21,21,21,21,21,21,21,30,664.7,2023-05-24
22,22,22,22,22,22,22,30,837.4,2023-05-24
23,23,23,23,23,23,23,30,533.0,2023-05-24
24,24,24,24,24,24,24,30,518.1,2023-05-24
25,25,25,25,25,25,25,30,656.7,2023-05-24
26,26,26,26,26,26,26,30,669.1,2023-05-24
27,27,27,27,27,27,27,30,618.2,2023-05-24
28,28,28,28,28,28,28,30,598.7,2023-05-24
29,29,29,29,29,29,29,30,740.2,2023-05-24
30,30,30,30,30,30,30,30,575.2,2023-05-24
31,31,31,31,31,31,31,30,703.5,2023-05-24
32,32,32,32,32,32,32,30,445.2,2023-05-24
33,33,33,33,33,33,33,30,434.0,2023-05-24
34,34,34,34,34,34,34,30,638.7,2023-05-24
35,35,35,35,35,35,35,30,535.1,2023-05-24
36,36,36,36,36,36,36,30,612.8,2023-05-24
37,37,37,37,37,37,37,30,574.1,2023-05-24
38,38,38,38,38,38,38,30,493.2,2023-05-24
39,39,39,39,39,39,39,30,538.5,2023-05-24
40,40,40,40,40,40,40,30,573.1,2023-05-24
41,41,41,41,41,41,41,30,758.1,2023-05-24
42,42,42,42,42,42,42,30,625.0,2023-05-24
43,43,43,43,43,43,43,30,537.1,2023-05-24
44,44,44,44,44,44,44,30,541.6,2023-05-24
45,45,45,45,45,45,45,30,602.5,2023-05-24
46,46,46,46,46,46,46,30,571.8,2023-05-24
47,47,47,47,47,47,47,30,506.5,2023-05-24
48,48,48,48,48,48,48,30,677.2,2023-05-24
49,49,49,49,49,49,49,30,680.7,2023-05-24
50,50,50,50,50,50,50,30,454.0,2023-05-24
51,51,51,51,51,51,51,30,769.5,2023-05-24
52,52,52,52,52,52,52,30,508.2,2023-05-24
53,53,53,53,53,53,53,30,485.0,2023-05-24
54,54,54,54,54,54,54,30,633.1,2023-05-24
55,55,55,55,55,55,55,30,468.6,2023-05-24
56,56,56,56,56,56,56,30,522.7,2023-05-24
57,57,57,57,57,57,57,30,540.5,2023-05-24
58,58,58,58,58,58,58,30,558.3,2023-05-24
59,59,59,59,59,59,59,30,611.9,2023-05-24
60,60,60,60,60,60,60,30,630.3,2023-05-24
61,61,61,61,61,61,61,30,677.7,2023-05-24
62,62,62,62,62,62,62,30,625.9,2023-05-24
63,63,63,63,63,63,63,30,602.2,2023-05-24
64,64,64,64,64,64,64,30,443.4,2023-05-24
65,65,65,65,65,65,65,30,518.5,2023-05-24
