,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,28,363.9,2023-05-21
1,1,1,1,1,1,30,482.1,2023-05-21
2,2,2,2,2,2,30,509.9,2023-05-21
3,3,3,3,3,3,28,439.8,2023-05-21
4,4,4,4,4,4,28,307.6,2023-05-21
5,5,5,5,5,5,26,353.3,2023-05-21
6,6,6,6,6,6,29,362.7,2023-05-21
7,7,7,7,7,7,26,303.0,2023-05-21
8,8,8,8,8,8,25,236.2,2023-05-21
9,9,9,9,9,9,25,301.2,2023-05-21
10,10,10,10,10,10,28,296.4,2023-05-21
11,11,11,11,11,11,24,224.7,2023-05-21
12,12,12,12,12,12,29,470.0,2023-05-21
13,13,13,13,13,13,27,395.4,2023-05-21
14,14,14,14,14,14,28,384.1,2023-05-21
15,15,15,15,15,15,26,434.1,2023-05-21
16,16,16,16,16,16,29,416.5,2023-05-21
17,17,17,17,17,17,27,415.1,2023-05-21
18,18,18,18,18,18,25,192.1,2023-05-21
19,19,19,19,19,19,27,399.3,2023-05-21
20,20,20,20,20,20,28,327.2,2023-05-21
21,21,21,21,21,21,27,357.0,2023-05-21
22,22,22,22,22,22,26,319.0,2023-05-21
23,23,23,23,23,23,21,216.6,2023-05-21
24,24,24,24,24,24,25,229.3,2023-05-21
25,25,25,25,25,25,23,185.6,2023-05-21
26,26,26,26,26,26,25,315.0,2023-05-21
27,27,27,27,27,27,27,259.1,2023-05-21
28,28,28,28,28,28,28,466.5,2023-05-21
29,29,29,29,29,29,29,446.2,2023-05-21
30,30,30,30,30,30,25,218.1,2023-05-21
31,31,31,31,31,31,24,213.2,2023-05-21
32,32,32,32,32,32,26,376.3,2023-05-21
33,33,33,33,33,33,19,99.6,2023-05-21
34,34,34,34,34,34,26,314.9,2023-05-21
35,35,35,35,35,35,21,171.7,2023-05-21
36,36,36,36,36,36,22,251.3,2023-05-21
37,37,37,37,37,37,29,330.8,2023-05-21
38,38,38,38,38,38,18,53.0,2023-05-21
39,39,39,39,39,39,28,282.7,2023-05-21
40,40,40,40,40,40,25,342.2,2023-05-21
41,41,41,41,41,41,26,268.6,2023-05-21
42,42,42,42,42,42,26,370.1,2023-05-21
43,43,43,43,43,43,28,328.0,2023-05-21
44,44,44,44,44,44,26,312.5,2023-05-21
45,45,45,45,45,45,30,492.1,2023-05-21
46,46,46,46,46,46,30,437.9,2023-05-21
47,47,47,47,47,47,26,357.9,2023-05-21
48,48,48,48,48,48,27,405.6,2023-05-21
49,49,49,49,49,49,25,269.8,2023-05-21
50,50,50,50,50,50,25,167.0,2023-05-21
51,51,51,51,51,51,25,270.3,2023-05-21
52,52,52,52,52,52,27,289.4,2023-05-21
53,53,53,53,53,53,22,126.4,2023-05-21
54,54,54,54,54,54,27,326.6,2023-05-21
