,level,power,date
0,30,653.2,2023-05-21
1,30,726.6,2023-05-21
2,30,724.0,2023-05-21
3,30,605.0,2023-05-21
4,30,698.5,2023-05-21
5,30,503.1,2023-05-21
6,30,608.1,2023-05-21
7,20,95.4,2023-05-21
8,30,596.7,2023-05-21
9,30,754.6,2023-05-21
10,30,446.9,2023-05-21
11,30,629.0,2023-05-21
12,30,657.2,2023-05-21
13,28,396.0,2023-05-21
14,30,432.5,2023-05-21
15,30,546.3,2023-05-21
16,20,62.7,2023-05-21
17,30,511.6,2023-05-21
18,30,459.0,2023-05-21
19,27,378.1,2023-05-21
20,30,529.4,2023-05-21
21,30,541.5,2023-05-21
22,20,95.1,2023-05-21
23,26,254.9,2023-05-21
24,28,286.2,2023-05-21
25,26,250.1,2023-05-21
26,30,526.8,2023-05-21
27,25,210.7,2023-05-21
28,24,175.9,2023-05-21
29,29,358.7,2023-05-21
30,29,322.4,2023-05-21
31,28,346.5,2023-05-21
32,26,323.3,2023-05-21
33,29,396.4,2023-05-21
34,28,246.1,2023-05-21
35,26,273.6,2023-05-21
36,29,387.5,2023-05-21
37,27,339.0,2023-05-21
38,23,127.8,2023-05-21
39,29,381.9,2023-05-21
