level,power,date
28,383.7,2023-09-20
29,374.1,2023-09-20
29,371.9,2023-09-20
25,346.8,2023-09-20
29,338.9,2023-09-20
27,306.3,2023-09-20
28,300.5,2023-09-20
26,288.2,2023-09-20
26,287.2,2023-09-20
26,280.9,2023-09-20
25,277.1,2023-09-20
24,268.6,2023-09-20
27,248.6,2023-09-20
23,201.7,2023-09-20
26,198.2,2023-09-20
23,194.8,2023-09-20
23,172.8,2023-09-20
22,140.2,2023-09-20
20,126.9,2023-09-20
20,126.7,2023-09-20
20,124.5,2023-09-20
20,122.6,2023-09-20
21,103.7,2023-09-20
18,54.5,2023-09-20
18,47.9,2023-09-20
11,11.4,2023-09-20
8,9.4,2023-09-20
8,7.1,2023-09-20
7,6.4,2023-09-20
6,4.3,2023-09-20
