level,power,date
30,408.9,2023-06-03
30,442.1,2023-06-03
29,342.4,2023-06-03
29,309.7,2023-06-03
28,329.3,2023-06-03
30,439.5,2023-06-03
30,434.5,2023-06-03
30,398.4,2023-06-03
30,382.0,2023-06-03
29,389.3,2023-06-03
28,369.8,2023-06-03
27,315.2,2023-06-03
26,284.4,2023-06-03
30,403.4,2023-06-03
28,354.7,2023-06-03
27,247.2,2023-06-03
29,360.2,2023-06-03
29,347.7,2023-06-03
22,107.2,2023-06-03
29,368.1,2023-06-03
27,232.8,2023-06-03
30,375.6,2023-06-03
27,326.3,2023-06-03
28,276.6,2023-06-03
28,305.1,2023-06-03
28,345.6,2023-06-03
25,219.4,2023-06-03
26,212.4,2023-06-03
24,233.6,2023-06-03
26,232.8,2023-06-03
27,195.1,2023-06-03
29,356.2,2023-06-03
26,158.2,2023-06-03
27,250.0,2023-06-03
29,288.7,2023-06-03
27,190.3,2023-06-03
24,123.9,2023-06-03
27,251.6,2023-06-03
