Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S54,十文字,10000,False,S57,天元突破,13300
1,S57,毛利家,10000,False,S52,麒麟乃翼,10600
2,S57,牛宮城,12200,False,S58,ミルフィーユ,13200
3,S56,麦わらの一味,7800,True,S43,デンジャー団,3900
4,S59,三草二木,16600,True,S59,百花繚乱,11800
5,S47,朱雀,10000,False,S59,闘源郷,10100
6,S57,天元突破,14400,True,S54,十文字,11100
7,S57,月花,7800,False,S56,猛牛団,8400
8,S56,波瀾万丈,10000,False,S46,パッパ,14967
9,S58,ミルフィーユ,14300,True,S57,牛宮城,13300
10,S46,真紅,7803,True,S38,すしざんまい,6400
11,S49,飛竜蒼天,12200,True,S59,六文銭,10100
12,S58,桜,12100,True,S58,鬼,9928
13,S51,風来坊,12100,False,S59,隣の天使様,12800
14,S56,美人局,7800,False,S59,菜の花畑,8936
15,S59,関東王将,16600,True,S59,アメとムチ,12300
16,S57,紫陽花,9500,False,S48,鴻鵠の志,10600
17,S52,コソコソ同盟,3400,-1,S53,救命,2900
18,S58,天下布武,9400,False,S57,名門・小田家,10600
19,S59,新生武神,9500,False,S45,信長の森,10600
20,S44,第七師団,5500,True,*,*,*
21,S38,すしざんまい,5300,False,S46,真紅,6703
22,S52,麒麟乃翼,11700,True,S57,毛利家,11100
23,S59,隣の天使様,13900,True,S51,風来坊,13200
24,S45,信長の森,11700,True,S59,新生武神,10600
25,S57,名門・小田家,11700,True,S58,天下布武,10500
26,S59,喜怒哀楽,7300,False,S52,zoo,7239
27,S56,猛牛団,9500,True,S57,月花,8900
28,S41,天照,5299,-1,S53,最初の晩餐,4900
29,S48,鴻鵠の志,11700,True,S57,紫陽花,10600
30,S46,パッパ,16067,True,S56,波瀾万丈,11100
31,S59,エゴイスト,7383,False,S58,世界平和,9500
32,S52,喫茶安土,13400,True,S55,ゴイゴイスー,12300
33,S43,デンジャー団,2800,False,S56,麦わらの一味,6700
34,S59,闘源郷,11200,True,S47,朱雀,11100
35,S37,疾風迅雪,9000,True,S52,パワハラ会議,7215
36,S58,漢の国,6700,False,S57,吉川家,7404
37,S57,華麗なる一族,9000,True,S58,竜騰虎闘,7361
38,S46,蒼月,6900,False,S10,甲賀の里,8100
39,S55,第四勢力,4700,-1,S55,BRバカー代,2800
40,S58,鬼,8828,False,S58,桜,11000
41,S45,りばてぃ,8946,False,S57,蝶よ華よ,10100
42,S55,ゴイゴイスー,11200,False,S52,喫茶安土,12300
43,S10,甲賀の里,9200,True,S46,蒼月,8000
44,S57,蝶よ華よ,11200,True,S45,りばてぃ,10046
45,S59,六文銭,9000,False,S49,飛竜蒼天,11100
46,S59,アメとムチ,11200,False,S59,関東王将,15500
47,S59,猛虎伏草,6800,False,S58,ラブリー帝国,7200
48,S57,吉川家,8504,True,S58,漢の国,7800
49,S58,ラブリー帝国,8300,True,S59,猛虎伏草,7900
50,S59,名湯百選,8500,True,S56,パイナポー,7421
51,S58,きゃば城,10600,True,S54,ペンギン村,8895
52,S56,至誠通天,8567,True,S37,是々非々,7100
53,S52,パワハラ会議,6115,False,S37,疾風迅雪,7900
54,S58,白米,10600,False,S55,のらりくらり,13485
55,S58,世界平和,10600,True,S59,エゴイスト,8483
56,S56,パイナポー,6321,False,S59,名湯百選,7400
57,S57,薩摩隼人,8400,False,S53,ねこぐらし,9198
58,S58,竜騰虎闘,6261,False,S57,華麗なる一族,7900
59,S52,zoo,8339,True,S59,喜怒哀楽,8400
60,S59,百花繚乱,10700,False,S59,三草二木,15500
61,S58,天照,8400,False,S59,協心戮力,9200
62,S42,漢道,2400,-1,S54,戦国群雄,2600
63,S45,天神,2299,-1,S59,王将製造工場,6801
64,S44,松下村塾,3981,-1,S56,調査兵団,4935
65,S49,鸞翔鳳集,10200,True,S44,眠れる獅子,8840
66,S54,戦国群雄,1600,-1,S42,漢道,3400
67,S58,どうぶつ王国,3888,-1,S44,桜姫,2830
68,S53,最初の晩餐,3900,-1,S41,天照,6299
69,S58,一騎当千,5882,-1,S53,暁の姫,4958
70,S55,BRバカー代,1800,-1,S55,第四勢力,5700
71,S37,是々非々,6000,False,S56,至誠通天,7467
72,S53,救命,1900,-1,S52,コソコソ同盟,4400
73,S59,星空の輝き,10105,True,S57,軍神,9100
74,S53,暁の姫,3958,-1,S58,一騎当千,6882
75,S44,オアシス,2000,-1,S43,BB,6900
76,S55,ドラえもん,1865,-1,S54,竜宮城,2953
77,S44,桜姫,1830,-1,S58,どうぶつ王国,4888
78,S59,協心戮力,10300,True,S58,天照,9500
79,S59,王将製造工場,5801,-1,S45,天神,3299
80,S49,国士,1699,False,S58,ミルクレープ,6747
81,S47,れいの家畜,1785,-1,S56,踊,3000
82,S55,のらりくらり,14585,True,S58,白米,11700
83,S54,竜宮城,1953,-1,S55,ドラえもん,2865
84,S58,ミルクレープ,7847,True,S49,国士,2799
85,S59,菜の花畑,10036,True,S56,美人局,8900
86,S53,ねこぐらし,10298,True,S57,薩摩隼人,9500
87,S47,とりあえず,2000,-1,S47,気の向くまま,4885
88,S56,踊,2000,-1,S47,れいの家畜,2785
89,S47,気の向くまま,3885,-1,S47,とりあえず,3000
90,S54,ペンギン村,7795,False,S58,きゃば城,9500
91,S43,BB,5900,-1,S44,オアシス,3000
92,S57,軍神,8000,False,S59,星空の輝き,9005
93,S44,眠れる獅子,7740,False,S49,鸞翔鳳集,9100
94,S56,調査兵団,3935,-1,S44,松下村塾,4981
