,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S54,十文字,10000,False,S57,毛利家,10000
1,S57,毛利家,10000,True,S54,十文字,10000
2,S57,牛宮城,10000,True,S56,麦わらの一味,10000
3,S56,麦わらの一味,10000,False,S57,牛宮城,10000
4,S59,三草二木,10000,True,S47,朱雀,10000
5,S47,朱雀,10000,False,S59,三草二木,10000
6,S57,天元突破,10000,True,S57,月花,10000
7,S57,月花,10000,False,S57,天元突破,10000
8,S56,波瀾万丈,10000,False,S58,ミルフィーユ,10000
9,S58,ミルフィーユ,10000,True,S56,波瀾万丈,10000
10,S46,真紅,10000,False,S49,飛竜蒼天,10000
11,S49,飛竜蒼天,10000,True,S46,真紅,10000
12,S58,桜,10000,False,S51,風来坊,10000
13,S51,風来坊,10000,True,S58,桜,10000
14,S56,美人局,10000,False,S59,関東王将,10000
15,S59,関東王将,10000,True,S56,美人局,10000
16,S57,紫陽花,9500,True,S52,コソコソ同盟,9500
17,S52,コソコソ同盟,9500,False,S57,紫陽花,9500
18,S58,天下布武,9500,False,S59,新生武神,9500
19,S59,新生武神,9500,True,S58,天下布武,9500
20,S44,第七師団,9500,-1,S38,すしざんまい,9500
21,S38,すしざんまい,9500,-1,S44,第七師団,9500
22,S52,麒麟乃翼,9500,True,S59,隣の天使様,9500
23,S59,隣の天使様,9500,False,S52,麒麟乃翼,9500
24,S45,信長の森,9500,True,S57,名門・小田家,9500
25,S57,名門・小田家,9500,False,S45,信長の森,9500
26,S59,喜怒哀楽,9500,True,S56,猛牛団,9500
27,S56,猛牛団,9500,False,S59,喜怒哀楽,9500
28,S41,天照,9500,False,S48,鴻鵠の志,9500
29,S48,鴻鵠の志,9500,True,S41,天照,9500
30,S46,パッパ,9500,True,S59,エゴイスト,9500
31,S59,エゴイスト,9500,False,S46,パッパ,9500
32,S52,喫茶安土,9000,True,S43,デンジャー団,9000
33,S43,デンジャー団,9000,False,S52,喫茶安土,9000
34,S59,闘源郷,9000,True,S43,デンジャー団,9000
35,S37,疾風迅雪,9000,False,S59,闘源郷,9000
36,S58,漢の国,9000,True,S57,華麗なる一族,9000
37,S57,華麗なる一族,9000,False,S58,漢の国,9000
38,S46,蒼月,9000,False,S55,第四勢力,9000
39,S55,第四勢力,9000,True,S46,蒼月,9000
40,S58,鬼,9000,False,S45,りばてぃ,9000
41,S45,りばてぃ,9000,True,S58,鬼,9000
42,S55,ゴイゴイスー,9000,True,S10,甲賀の里,9000
43,S10,甲賀の里,9000,False,S55,ゴイゴイスー,9000
44,S57,蝶よ華よ,9000,False,S59,六文銭,9000
45,S59,六文銭,9000,True,S57,蝶よ華よ,9000
46,S59,アメとムチ,9000,True,S59,猛虎伏草,9000
47,S59,猛虎伏草,9000,False,S59,アメとムチ,9000
48,S57,吉川家,8500,True,S58,ラブリー帝国,8500
49,S58,ラブリー帝国,8500,False,S57,吉川家,8500
50,S59,名湯百選,8500,True,S58,きゃば城,8500
51,S58,きゃば城,8500,False,S59,名湯百選,8500
52,S56,至誠通天,8500,False,S52,パワハラ会議,8500
53,S52,パワハラ会議,8500,True,S56,至誠通天,8500
54,S58,白米,8500,True,S58,世界平和,8500
55,S58,世界平和,8500,False,S58,白米,8500
56,S56,パイナポー,8500,False,S57,薩摩隼人,8500
57,S57,薩摩隼人,8500,True,S56,パイナポー,8500
58,S58,竜騰虎闘,8500,False,S52,zoo,8500
59,S52,zoo,8500,True,S58,竜騰虎闘,8500
60,S59,百花繚乱,8500,True,S58,天照,8500
61,S58,天照,8500,False,S59,百花繚乱,8500
62,S42,漢道,8500,-1,S45,天神,8500
63,S45,天神,8500,-1,S42,漢道,8500
64,S44,松下村塾,8000,-1,*,*,*
65,S49,鸞翔鳳集,8000,True,S54,戦国群雄,8000
66,S54,戦国群雄,8000,False,S49,鸞翔鳳集,8000
67,S58,どうぶつ王国,8000,-1,S53,最初の晩餐,8000
68,S53,最初の晩餐,8000,-1,S58,どうぶつ王国,8000
69,S58,一騎当千,8000,True,S55,BRバカ一代,8000
70,S55,BRバカ一代,8000,False,S58,一騎当千,8000
71,S37,是々非々,8000,True,S53,救命,8000
72,S53,救命,8000,False,S37,是々非々,8000
73,S59,星空の輝き,8000,True,S53,曉の姫,8000
74,S53,曉の姫,8000,False,S59,星空の輝き,8000
75,S44,オアシス,8000,-1,S55,ドラえもん,8000
76,S55,ドラえもん,8000,-1,S44,オアシス,8000
77,S44,桜姫,8000,-1,S59,協心戮力,8000
78,S59,協心戮力,8000,-1,S44,桜姫,8000
79,S59,王将製造工場,8000,True,S49,国士,8000
80,S49,国士,8000,False,S59,王将製造工場,8000
81,S47,れいの家畜,8000,False,S55,のらりくらり,8000
82,S55,のらりくらり,8000,True,S47,れいの家畜,8000
83,S54,竜宮城,8000,False,S58,ミルクレープ,8000
84,S58,ミルクレープ,8000,True,S54,竜宮城,8000
85,S59,菜の花畑,8000,True,S53,ねこぐらし,8000
86,S53,ねこぐらし,8000,False,S59,菜の花畑,8000
87,S47,とりあえず,8000,-1,S56,踊,8000
88,S56,踊,8000,-1,S47,とりあえず,8000
89,S47,気の向くまま,8000,False,S54,ペンギン村,8000
90,S54,ペンギン村,8000,True,S47,気の向くまま,8000
91,S43,BB,8000,False,S57,軍神,8000
92,S57,軍神,8000,True,S43,BB,8000
93,S44,眠れる獅子,8000,True,S56,調査兵団,8000
94,S56,調査兵団,8000,False,S44,眠れる獅子,8000
