Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
0,S54,十文字,11100,True,S59,星空の輝き,10105
1,S57,毛利家,11100,False,S59,関東王将,14400
2,S57,牛宮城,13300,True,S48,鴻鵠の志,11700
3,S56,麦わらの一味,6700,False,S56,猛牛団,7300
4,S59,三草二木,15500,True,S45,信長の森,11700
5,S47,朱雀,11100,True,S57,薩摩隼人,10600
6,S57,天元突破,13300,True,S57,名門・小田家,11700
7,S57,月花,8900,False,S55,ゴイゴイスー,11200
8,S56,波瀾万丈,11100,True,S58,きゃば城,10600
9,S58,ミルフィーユ,13200,False,S55,のらりくらり,12385
10,S46,真紅,6703,False,S59,協心戮力,8100
11,S49,飛竜蒼天,11100,True,S49,鸞翔鳳集,10200
12,S58,桜,11000,True,S56,美人局,10000
13,S51,風来坊,13200,False,S46,パッパ,13867
14,S56,美人局,8900,False,S58,桜,9900
15,S59,関東王将,15500,True,S57,毛利家,12200
16,S57,紫陽花,10600,False,S59,隣の天使様,11700
17,S52,コソコソ同盟,4400,-1,S56,踊,4000
18,S58,天下布武,10500,True,S46,蒼月,9100
19,S59,新生武神,10600,True,S57,吉川家,8504
20,S44,第七師団,4500,-1,S54,戦国群雄,3600
21,S38,すしざんまい,6400,True,*,*,*
22,S52,麒麟乃翼,10600,True,S58,竜騰虎闘,8461
23,S59,隣の天使様,12800,True,S57,紫陽花,11700
24,S45,信長の森,10600,False,S59,三草二木,14400
25,S57,名門・小田家,10600,False,S57,天元突破,12200
26,S59,喜怒哀楽,8400,False,S57,蝶よ華よ,9000
27,S56,猛牛団,8400,True,S56,麦わらの一味,7800
28,S41,天照,6200,False,S54,ペンギン村,7894
29,S48,鴻鵠の志,10600,False,S57,牛宮城,12200
30,S46,パッパ,14967,True,S51,風来坊,14300
31,S59,エゴイスト,8433,False,S45,りばてぃ,8996
32,S52,喫茶安土,12300,True,S58,白米,12800
33,S43,デンジャー団,3900,-1,S53,最初の晩餐,5900
34,S59,闘源郷,10100,True,S58,漢の国,8900
35,S37,疾風迅雪,7900,True,S56,調査兵団,6035
36,S58,漢の国,7800,False,S59,闘源郷,9000
37,S57,華麗なる一族,7900,False,S58,鬼,8828
38,S46,蒼月,8000,False,S58,天下布武,9400
39,S55,第四勢力,5700,-1,S55,BRバカー代,3800
40,S58,鬼,9928,True,S57,華麗なる一族,9000
41,S45,りばてぃ,10096,True,S59,エゴイスト,9533
42,S55,ゴイゴイスー,12300,True,S57,月花,10000
43,S10,甲賀の里,8100,True,S59,王将製造工場,7901
44,S57,蝶よ華よ,10100,True,S59,喜怒哀楽,9500
45,S59,六文銭,10100,True,S59,猛虎伏草,9000
46,S59,アメとムチ,12300,True,S58,世界平和,10600
47,S59,猛虎伏草,7900,False,S59,六文銭,9000
48,S57,吉川家,7404,False,S59,新生武神,9500
49,S58,ラブリー帝国,7200,False,S53,ねこぐらし,8098
50,S59,名湯百選,7400,True,S44,桜姫,3930
51,S58,きゃば城,9500,False,S56,波瀾万丈,10000
52,S56,至誠通天,7467,True,S49,国士,3899
53,S52,パワハラ会議,7215,False,S57,軍神,8000
54,S58,白米,11700,False,S52,喫茶安土,11200
55,S58,世界平和,9500,False,S59,アメとムチ,11200
56,S56,パイナポー,7421,True,S55,ドラえもん,3965
57,S57,薩摩隼人,9500,False,S47,朱雀,10000
58,S58,竜騰虎闘,7361,False,S52,麒麟乃翼,9500
59,S52,zoo,7301,True,S53,暁の姫,5996
60,S59,百花繚乱,11800,True,S58,天照,10600
61,S58,天照,9500,False,S59,百花繚乱,10700
62,S42,漢道,3400,-1,S53,救命,3900
63,S45,天神,3299,False,S37,是々非々,6000
64,S44,松下村塾,4981,-1,S47,とりあえず,4000
65,S49,鸞翔鳳集,9100,False,S49,飛竜蒼天,10000
66,S54,戦国群雄,2600,-1,S44,第七師団,5500
67,S58,どうぶつ王国,4888,-1,S47,れいの家畜,3785
68,S53,最初の晩餐,4900,-1,S43,デンジャー団,4900
69,S58,一騎当千,6800,False,S44,眠れる獅子,7822
70,S55,BRバカー代,2800,-1,S55,第四勢力,6700
71,S37,是々非々,7100,True,S45,天神,4399
72,S53,救命,2900,-1,S42,漢道,4400
73,S59,星空の輝き,9005,False,S54,十文字,10000
74,S53,暁の姫,4896,False,S52,zoo,6201
75,S44,オアシス,3000,-1,S47,気の向くまま,5885
76,S55,ドラえもん,2865,False,S56,パイナポー,6321
77,S44,桜姫,2830,False,S59,名湯百選,6300
78,S59,協心戮力,9200,True,S46,真紅,7803
79,S59,王将製造工場,6801,False,S10,甲賀の里,7000
80,S49,国士,2799,False,S56,至誠通天,6367
81,S47,れいの家畜,2785,-1,S58,どうぶつ王国,5888
82,S55,のらりくらり,13485,True,S58,ミルフィーユ,14300
83,S54,竜宮城,2853,False,S43,BB,5900
84,S58,ミルクレープ,6747,False,S59,菜の花畑,7836
85,S59,菜の花畑,8936,True,S58,ミルクレープ,7847
86,S53,ねこぐらし,9198,True,S58,ラブリー帝国,8300
87,S47,とりあえず,3000,-1,S44,松下村塾,5981
88,S56,踊,3000,-1,S52,コソコソ同盟,5400
89,S47,気の向くまま,4885,-1,S44,オアシス,4000
90,S54,ペンギン村,8994,True,S41,天照,7300
91,S43,BB,7000,True,S54,竜宮城,3953
92,S57,軍神,9100,True,S52,パワハラ会議,8315
93,S44,眠れる獅子,8922,True,S58,一騎当千,7900
94,S56,調査兵団,4935,False,S37,疾風迅雪,6800
