level,power,date
30,522.9,2023-06-10
28,510.1,2023-06-10
30,504.5,2023-06-10
30,480.5,2023-06-10
28,454.0,2023-06-10
30,445.5,2023-06-10
27,440.2,2023-06-10
30,428.5,2023-06-10
29,411.0,2023-06-10
27,399.4,2023-06-10
28,384.6,2023-06-10
25,379.1,2023-06-10
27,377.2,2023-06-10
29,367.4,2023-06-10
28,362.2,2023-06-10
26,354.2,2023-06-10
29,352.0,2023-06-10
28,345.4,2023-06-10
27,345.0,2023-06-10
25,343.0,2023-06-10
28,340.7,2023-06-10
27,340.2,2023-06-10
28,336.6,2023-06-10
26,334.8,2023-06-10
24,328.8,2023-06-10
26,320.1,2023-06-10
27,317.7,2023-06-10
29,313.2,2023-06-10
27,311.7,2023-06-10
29,310.2,2023-06-10
28,300.7,2023-06-10
26,299.9,2023-06-10
24,291.7,2023-06-10
25,289.8,2023-06-10
26,288.8,2023-06-10
26,287.1,2023-06-10
25,285.2,2023-06-10
26,280.9,2023-06-10
24,260.4,2023-06-10
25,256.9,2023-06-10
25,251.6,2023-06-10
26,241.6,2023-06-10
23,241.0,2023-06-10
27,233.0,2023-06-10
23,231.3,2023-06-10
25,221.8,2023-06-10
24,215.7,2023-06-10
24,209.3,2023-06-10
25,207.8,2023-06-10
24,203.6,2023-06-10
24,198.1,2023-06-10
25,193.3,2023-06-10
22,147.1,2023-06-10
21,93.0,2023-06-10
18,64.9,2023-06-10
