level,power,date
19,67.3,2023-06-03
27,238.2,2023-06-03
29,370.3,2023-06-03
28,424.7,2023-06-03
27,367.0,2023-06-03
25,336.7,2023-06-03
28,317.3,2023-06-03
28,276.9,2023-06-03
23,203.6,2023-06-03
27,410.5,2023-06-03
27,360.4,2023-06-03
27,341.5,2023-06-03
27,319.1,2023-06-03
27,225.0,2023-06-03
29,328.1,2023-06-03
25,244.3,2023-06-03
26,232.9,2023-06-03
22,174.1,2023-06-03
26,357.9,2023-06-03
28,319.1,2023-06-03
27,367.0,2023-06-03
29,271.9,2023-06-03
27,315.8,2023-06-03
29,311.2,2023-06-03
29,335.1,2023-06-03
27,255.2,2023-06-03
29,347.2,2023-06-03
