level,power,date
30.0,496.9,2023-06-23
26.0,356.8,2023-06-23
24.0,274.8,2023-06-23
24.0,193.8,2023-06-23
24.0,145.2,2023-06-23
24.0,125.7,2023-06-23
21.0,67.1,2023-06-23
19.0,57.3,2023-06-23
20.0,48.9,2023-06-23
14.0,41.8,2023-06-23
16.0,40.9,2023-06-23
16.0,40.8,2023-06-23
17.0,38.6,2023-06-23
16.0,38.4,2023-06-23
16.0,37.1,2023-06-23
16.0,32.8,2023-06-23
16.0,31.7,2023-06-23
15.0,31.4,2023-06-23
15.0,29.9,2023-06-23
15.0,29.3,2023-06-23
13.0,23.4,2023-06-23
13.0,22.6,2023-06-23
13.0,22.0,2023-06-23
12.0,20.5,2023-06-23
12.0,17.3,2023-06-23
12.0,16.5,2023-06-23
11.0,15.6,2023-06-23
11.0,15.0,2023-06-23
12.0,14.4,2023-06-23
12.0,14.4,2023-06-23
11,11.6,2023-06-23
9,6.9,2023-06-23
8,6.0,2023-06-23
