level,power,date
30,727.4,2023-06-21
30,714.3,2023-06-21
30,659.1,2023-06-21
30,608.7,2023-06-21
30,528.0,2023-06-21
30,514.8,2023-06-21
30,496.7,2023-06-21
30,494.2,2023-06-21
30,485.3,2023-06-21
26,439.9,2023-06-21
30,435.9,2023-06-21
30,432.0,2023-06-21
29,421.1,2023-06-21
30,419.5,2023-06-21
28,406.6,2023-06-21
29,406.6,2023-06-21
28,405.8,2023-06-21
30,402.7,2023-06-21
30,402.1,2023-06-21
30,401.2,2023-06-21
28,386.1,2023-06-21
26,369.0,2023-06-21
29,368.6,2023-06-21
27,365.4,2023-06-21
29,355.8,2023-06-21
30,355.3,2023-06-21
28,353.8,2023-06-21
29,349.3,2023-06-21
27,347.9,2023-06-21
27,346.0,2023-06-21
27,344.1,2023-06-21
27,339.4,2023-06-21
26,324.3,2023-06-21
25,320.7,2023-06-21
27,313.9,2023-06-21
29,310.2,2023-06-21
25,304.0,2023-06-21
25,292.8,2023-06-21
27,269.9,2023-06-21
28,269.7,2023-06-21
24,259.6,2023-06-21
25,249.6,2023-06-21
27,245.1,2023-06-21
24,240.2,2023-06-21
25,211.5,2023-06-21
24,210.2,2023-06-21
24,199.1,2023-06-21
23,179.2,2023-06-21
22,173.3,2023-06-21
23,146.7,2023-06-21
23,133.9,2023-06-21
23,132.2,2023-06-21
21,111.9,2023-06-21
21,79.4,2023-06-21
21,77.2,2023-06-21
17,69.8,2023-06-21
18,54.3,2023-06-21
