level,power,date
30,741.9,2023-07-03
30,701.9,2023-07-03
30,679.8,2023-07-03
30,668.0,2023-07-03
30,665.9,2023-07-03
30,655.9,2023-07-03
30,650.7,2023-07-03
30,586.0,2023-07-03
30,574.7,2023-07-03
30,566.8,2023-07-03
30,551.5,2023-07-03
30,542.0,2023-07-03
30,522.0,2023-07-03
30,512.0,2023-07-03
30,504.6,2023-07-03
30,486.0,2023-07-03
30,476.9,2023-07-03
30,463.0,2023-07-03
30,461.5,2023-07-03
30,442.8,2023-07-03
29,442.6,2023-07-03
28,440.6,2023-07-03
30,439.0,2023-07-03
30,428.9,2023-07-03
24,414.4,2023-07-03
29,394.5,2023-07-03
30,385.2,2023-07-03
29,375.2,2023-07-03
30,373.4,2023-07-03
30,364.4,2023-07-03
30,350.7,2023-07-03
29,345.8,2023-07-03
29,340.4,2023-07-03
29,328.7,2023-07-03
25,326.3,2023-07-03
29,307.8,2023-07-03
26,293.5,2023-07-03
28,291.4,2023-07-03
24,247.9,2023-07-03
24,203.2,2023-07-03
26,202.2,2023-07-03
23,187.1,2023-07-03
24,123.2,2023-07-03
20,86.7,2023-07-03
