level,power,date
30,654.6,2023-06-21
30,601.8,2023-06-21
30,519.6,2023-06-21
29,514.4,2023-06-21
29,489.4,2023-06-21
30,488.0,2023-06-21
30,486.7,2023-06-21
30,485.4,2023-06-21
30,482.7,2023-06-21
30,482.3,2023-06-21
27,481.6,2023-06-21
28,471.8,2023-06-21
30,468.6,2023-06-21
29,456.9,2023-06-21
29,455.2,2023-06-21
30,446.4,2023-06-21
29,441.1,2023-06-21
29,425.1,2023-06-21
30,417.2,2023-06-21
29,416.4,2023-06-21
28,399.3,2023-06-21
30,395.8,2023-06-21
30,386.8,2023-06-21
28,385.9,2023-06-21
29,378.3,2023-06-21
27,374.5,2023-06-21
27,372.4,2023-06-21
28,369.1,2023-06-21
27,368.7,2023-06-21
26,353.2,2023-06-21
29,347.3,2023-06-21
26,342.2,2023-06-21
29,337.4,2023-06-21
26,330.0,2023-06-21
27,329.1,2023-06-21
28,327.6,2023-06-21
29,320.0,2023-06-21
28,317.5,2023-06-21
29,316.1,2023-06-21
26,313.3,2023-06-21
27,311.7,2023-06-21
24,309.4,2023-06-21
28,301.3,2023-06-21
26,300.8,2023-06-21
27,294.6,2023-06-21
27,289.6,2023-06-21
25,277.3,2023-06-21
27,275.2,2023-06-21
27,270.1,2023-06-21
28,249.9,2023-06-21
27,246.7,2023-06-21
27,246.5,2023-06-21
27,243.3,2023-06-21
26,240.1,2023-06-21
27,210.9,2023-06-21
23,206.0,2023-06-21
22,205.1,2023-06-21
25,202.5,2023-06-21
22,149.9,2023-06-21
24,111.5,2023-06-21
