,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,538.5,2023-05-21
1,1,1,1,1,1,30,442.7,2023-05-21
2,2,2,2,2,2,30,540.7,2023-05-21
3,3,3,3,3,3,30,568.6,2023-05-21
4,4,4,4,4,4,27,390.5,2023-05-21
5,5,5,5,5,5,28,425.5,2023-05-21
6,6,6,6,6,6,25,205.8,2023-05-21
7,7,7,7,7,7,25,342.5,2023-05-21
8,8,8,8,8,8,27,370.5,2023-05-21
9,9,9,9,9,9,29,423.2,2023-05-21
10,10,10,10,10,10,25,341.6,2023-05-21
11,11,11,11,11,11,30,429.8,2023-05-21
12,12,12,12,12,12,22,251.1,2023-05-21
13,13,13,13,13,13,25,369.4,2023-05-21
14,14,14,14,14,14,27,427.3,2023-05-21
15,15,15,15,15,15,17,63.2,2023-05-21
16,16,16,16,16,16,25,337.3,2023-05-21
17,17,17,17,17,17,26,306.5,2023-05-21
18,18,18,18,18,18,27,353.3,2023-05-21
19,19,19,19,19,19,26,277.8,2023-05-21
20,20,20,20,20,20,25,229.2,2023-05-21
21,21,21,21,21,21,27,295.2,2023-05-21
22,22,22,22,22,22,27,247.3,2023-05-21
23,23,23,23,23,23,27,413.8,2023-05-21
24,24,24,24,24,24,27,279.4,2023-05-21
25,25,25,25,25,25,25,232.4,2023-05-21
26,26,26,26,26,26,25,186.1,2023-05-21
27,27,27,27,27,27,25,298.1,2023-05-21
28,28,28,28,28,28,23,163.4,2023-05-21
29,29,29,29,29,29,23,304.8,2023-05-21
30,30,30,30,30,30,21,95.0,2023-05-21
31,31,31,31,31,31,26,300.4,2023-05-21
32,32,32,32,32,32,21,112.7,2023-05-21
33,33,33,33,33,33,28,406.3,2023-05-21
34,34,34,34,34,34,26,245.9,2023-05-21
35,35,35,35,35,35,29,408.5,2023-05-21
36,36,36,36,36,36,23,216.4,2023-05-21
37,37,37,37,37,37,23,170.8,2023-05-21
