,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,485.1,2023-05-21
1,1,1,1,1,1,30,572.7,2023-05-21
2,2,2,2,2,2,30,517.8,2023-05-21
3,3,3,3,3,3,30,489.3,2023-05-21
4,4,4,4,4,4,30,491.1,2023-05-21
5,5,5,5,5,5,30,721.1,2023-05-21
6,6,6,6,6,6,30,570.3,2023-05-21
7,7,7,7,7,7,30,477.5,2023-05-21
8,8,8,8,8,8,30,453.8,2023-05-21
9,9,9,9,9,9,28,368.5,2023-05-21
10,10,10,10,10,10,27,382.0,2023-05-21
11,11,11,11,11,11,30,517.6,2023-05-21
12,12,12,12,12,12,30,822.0,2023-05-21
13,13,13,13,13,13,30,623.9,2023-05-21
14,14,14,14,14,14,25,416.3,2023-05-21
15,15,15,15,15,15,30,581.2,2023-05-21
16,16,16,16,16,16,29,419.2,2023-05-21
17,17,17,17,17,17,30,508.7,2023-05-21
18,18,18,18,18,18,29,490.8,2023-05-21
19,19,19,19,19,19,28,381.0,2023-05-21
20,20,20,20,20,20,30,489.8,2023-05-21
21,21,21,21,21,21,26,224.7,2023-05-21
22,22,22,22,22,22,27,234.8,2023-05-21
23,23,23,23,23,23,30,428.2,2023-05-21
24,24,24,24,24,24,26,387.4,2023-05-21
25,25,25,25,25,25,30,542.4,2023-05-21
26,26,26,26,26,26,30,582.3,2023-05-21
27,27,27,27,27,27,30,654.7,2023-05-21
28,28,28,28,28,28,30,598.5,2023-05-21
29,29,29,29,29,29,28,414.3,2023-05-21
30,30,30,30,30,30,30,476.1,2023-05-21
31,31,31,31,31,31,30,391.2,2023-05-21
32,32,32,32,32,32,28,360.8,2023-05-21
33,33,33,33,33,33,29,452.5,2023-05-21
34,34,34,34,34,34,27,399.4,2023-05-21
35,35,35,35,35,35,28,357.9,2023-05-21
36,36,36,36,36,36,30,590.9,2023-05-21
37,37,37,37,37,37,28,400.2,2023-05-21
38,38,38,38,38,38,28,476.1,2023-05-21
39,39,39,39,39,39,29,319.6,2023-05-21
40,40,40,40,40,40,30,532.1,2023-05-21
41,41,41,41,41,41,27,378.9,2023-05-21
42,42,42,42,42,42,28,485.6,2023-05-21
43,43,43,43,43,43,28,411.7,2023-05-21
44,44,44,44,44,44,27,416.3,2023-05-21
45,45,45,45,45,45,28,403.7,2023-05-21
46,46,46,46,46,46,30,436.8,2023-05-21
47,47,47,47,47,47,28,421.7,2023-05-21
48,48,48,48,48,48,30,632.2,2023-05-21
49,49,49,49,49,49,28,455.3,2023-05-21
50,50,50,50,50,50,30,644.7,2023-05-21
51,51,51,51,51,51,30,432.0,2023-05-21
52,52,52,52,52,52,27,389.5,2023-05-21
53,53,53,53,53,53,28,426.4,2023-05-21
54,54,54,54,54,54,27,439.3,2023-05-21
55,55,55,55,55,55,30,498.0,2023-05-21
56,56,56,56,56,56,29,406.2,2023-05-21
57,57,57,57,57,57,28,352.4,2023-05-21
58,58,58,58,58,58,27,395.5,2023-05-21
59,59,59,59,59,59,25,162.3,2023-05-21
60,60,60,60,60,60,27,383.5,2023-05-21
61,61,61,61,61,61,29,390.7,2023-05-21
62,62,62,62,62,62,26,405.2,2023-05-21
63,63,63,63,63,63,18,54.1,2023-05-21
64,64,64,64,64,64,29,476.1,2023-05-21
