,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,level,power,date
0,0,0,0,0,0,30,540.7,2023-05-21
1,1,1,1,1,1,30,593.6,2023-05-21
2,2,2,2,2,2,30,577.4,2023-05-21
3,3,3,3,3,3,30,619.3,2023-05-21
4,4,4,4,4,4,30,494.1,2023-05-21
5,5,5,5,5,5,30,537.1,2023-05-21
6,6,6,6,6,6,30,528.7,2023-05-21
7,7,7,7,7,7,30,525.7,2023-05-21
8,8,8,8,8,8,30,519.4,2023-05-21
9,9,9,9,9,9,29,484.8,2023-05-21
10,10,10,10,10,10,30,402.1,2023-05-21
11,11,11,11,11,11,30,478.3,2023-05-21
12,12,12,12,12,12,28,390.5,2023-05-21
13,13,13,13,13,13,30,418.4,2023-05-21
14,14,14,14,14,14,27,300.4,2023-05-21
15,15,15,15,15,15,30,525.3,2023-05-21
16,16,16,16,16,16,30,481.8,2023-05-21
17,17,17,17,17,17,28,393.4,2023-05-21
18,18,18,18,18,18,30,484.8,2023-05-21
19,19,19,19,19,19,27,324.1,2023-05-21
20,20,20,20,20,20,28,461.4,2023-05-21
21,21,21,21,21,21,30,508.6,2023-05-21
22,22,22,22,22,22,29,396.8,2023-05-21
23,23,23,23,23,23,30,446.5,2023-05-21
24,24,24,24,24,24,29,378.9,2023-05-21
25,25,25,25,25,25,30,503.5,2023-05-21
26,26,26,26,26,26,30,573.5,2023-05-21
27,27,27,27,27,27,30,412.9,2023-05-21
28,28,28,28,28,28,30,485.5,2023-05-21
29,29,29,29,29,29,25,297.8,2023-05-21
30,30,30,30,30,30,29,320.7,2023-05-21
31,31,31,31,31,31,30,549.5,2023-05-21
32,32,32,32,32,32,30,494.9,2023-05-21
33,33,33,33,33,33,25,367.1,2023-05-21
34,34,34,34,34,34,29,357.2,2023-05-21
35,35,35,35,35,35,30,542.6,2023-05-21
36,36,36,36,36,36,30,544.9,2023-05-21
37,37,37,37,37,37,28,372.3,2023-05-21
38,38,38,38,38,38,28,379.1,2023-05-21
39,39,39,39,39,39,30,520.3,2023-05-21
40,40,40,40,40,40,30,528.7,2023-05-21
41,41,41,41,41,41,26,278.7,2023-05-21
42,42,42,42,42,42,29,572.3,2023-05-21
43,43,43,43,43,43,30,450.1,2023-05-21
44,44,44,44,44,44,26,364.4,2023-05-21
45,45,45,45,45,45,25,204.3,2023-05-21
46,46,46,46,46,46,22,137.2,2023-05-21
47,47,47,47,47,47,30,478.5,2023-05-21
48,48,48,48,48,48,30,513.9,2023-05-21
49,49,49,49,49,49,28,362.0,2023-05-21
50,50,50,50,50,50,30,481.8,2023-05-21
51,51,51,51,51,51,11,24.8,2023-05-21
52,52,52,52,52,52,30,569.2,2023-05-21
53,53,53,53,53,53,30,444.2,2023-05-21
54,54,54,54,54,54,30,430.3,2023-05-21
55,55,55,55,55,55,27,320.7,2023-05-21
56,56,56,56,56,56,29,398.3,2023-05-21
