,level,power,date
0,30,575.5,2023-05-16
1,30,548.2,2023-05-16
2,30,645.6,2023-05-16
3,30,512.0,2023-05-16
4,29,455.4,2023-05-16
5,30,472.7,2023-05-16
6,30,461.9,2023-05-16
7,30,427.2,2023-05-16
8,28,378.5,2023-05-16
9,26,321.9,2023-05-16
10,30,467.4,2023-05-16
11,28,265.7,2023-05-16
12,30,485.4,2023-05-16
13,30,385.4,2023-05-16
14,30,446.7,2023-05-16
15,30,448.5,2023-05-16
16,29,403.6,2023-05-16
17,29,434.2,2023-05-16
18,30,491.5,2023-05-16
19,29,420.4,2023-05-16
20,29,439.8,2023-05-16
21,28,376.7,2023-05-16
22,30,531.8,2023-05-16
23,30,520.4,2023-05-16
24,29,324.8,2023-05-16
25,30,481.2,2023-05-16
26,30,503.9,2023-05-16
27,28,320.6,2023-05-16
28,25,300.0,2023-05-16
29,30,437.2,2023-05-16
30,28,359.4,2023-05-16
31,28,270.0,2023-05-16
32,23,312.5,2023-05-16
33,28,365.9,2023-05-16
34,30,421.3,2023-05-16
35,28,313.1,2023-05-16
36,30,435.2,2023-05-16
37,24,237.2,2023-05-16
38,29,340.8,2023-05-16
39,28,383.5,2023-05-16
40,25,199.2,2023-05-16
41,24,263.1,2023-05-16
42,30,470.2,2023-05-16
43,30,503.7,2023-05-16
44,26,285.0,2023-05-16
45,26,361.2,2023-05-16
46,28,325.6,2023-05-16
47,30,492.7,2023-05-16
48,28,335.0,2023-05-16
