level,power,date
29,424.5,2023-08-10
27,414.6,2023-08-10
29,396.6,2023-08-10
27,394.4,2023-08-10
26,393.1,2023-08-10
29,360.6,2023-08-10
29,360.4,2023-08-10
30,353.8,2023-08-10
29,351.8,2023-08-10
28,345.4,2023-08-10
25,345.1,2023-08-10
26,337.2,2023-08-10
29,318.7,2023-08-10
29,313.7,2023-08-10
25,310.4,2023-08-10
28,308.8,2023-08-10
26,289.7,2023-08-10
25,264.7,2023-08-10
25,213.8,2023-08-10
23,100.8,2023-08-10
21,81.8,2023-08-10
20,81.0,2023-08-10
16,62.3,2023-08-10
18,46.4,2023-08-10
13,25.6,2023-08-10
14,25.0,2023-08-10
